EV,Waiting_time,Charging_time,Total,Reward
0,0.0,2.138333333333334,5.018333333333334,-5.018333333333334
1,0.0,1.11875,4.28875,-4.28875
2,0.0,1.9812500000000006,4.7112500000000015,-4.7112500000000015
3,0.0,1.3437500000000002,4.51375,-4.51375
4,0.0,3.062500000000001,6.022500000000001,-6.022500000000001
5,0.0,1.3625000000000003,4.182500000000001,-4.182500000000001
6,0.0,2.0520833333333335,5.222083333333334,-5.222083333333334
7,0.0,0.4437500000000001,3.6137500000000005,-3.6137500000000005
8,0.0,1.1250000000000004,3.9450000000000007,-3.9450000000000007
9,0.0,2.834583333333335,5.654583333333335,-5.654583333333335
10,0.0,1.9750000000000008,4.805000000000001,-4.805000000000001
11,0.0,1.9250000000000007,4.885000000000002,-4.885000000000002
12,0,2.2612500000000013,5.431250000000001,-5.431250000000001
13,0.0,2.5766666666666667,5.746666666666666,-5.746666666666666
14,0.0,1.5500000000000007,4.510000000000002,-4.510000000000002
15,0.0,0.41874999999999996,3.2687499999999994,-3.2687499999999994
16,0.0,1.3187499999999999,4.04875,-4.04875
17,0.0,1.29375,4.14375,-4.14375
18,0.0,3.3637500000000005,6.213749999999999,-6.213749999999999
19,0.0,0.8562500000000002,3.6862500000000002,-3.6862500000000002
20,0.0,2.9312500000000012,5.781250000000002,-5.781250000000002
21,0.0,2.3937500000000007,5.563750000000001,-5.563750000000001
22,0.0,2.1016666666666675,5.2716666666666665,-5.2716666666666665
23,0,2.4916666666666676,5.221666666666668,-5.221666666666668
24,0.0,1.7625000000000002,4.5925,-4.5925
25,0.0,3.0950000000000006,5.915,-5.915
26,0.0,2.547083333333334,5.277083333333334,-5.277083333333334
27,0,1.4499999999999995,4.619999999999999,-4.619999999999999
28,0.0,0.8812500000000003,3.7612500000000004,-3.7612500000000004
29,0.0,1.9937500000000001,4.723750000000001,-4.723750000000001
