EV,Waiting_time,Charging_time,Total,Reward
0,0,1.0331249999999996,1.0331249999999996,-1.5331249999999996
1,0,1.3399999999999999,1.3399999999999999,-1.3399999999999999
2,0,1.5118750000000003,1.5118750000000003,-1.5118750000000003
3,0,2.2081250000000003,2.2081250000000003,-2.2081250000000003
4,0,1.1012499999999998,1.1012499999999998,-1.1012499999999998
5,0,1.3825000000000003,1.3825000000000003,-1.3825000000000003
6,0,1.2512499999999998,1.2512499999999998,-1.2512499999999998
7,0,1.5331249999999998,1.5331249999999998,-1.5331249999999998
8,0,1.3868749999999999,1.3868749999999999,-1.3868749999999999
9,0.6818749999999998,1.0781249999999996,1.7599999999999993,-2.7599999999999993
10,0.3087499999999995,1.265,1.5737499999999995,-1.5737499999999995
11,0.944999999999999,1.078125,2.023124999999999,-3.0231249999999994
12,0,1.228125,1.228125,-1.228125
13,0.1062499999999995,1.2824999999999998,1.3887499999999995,-1.8887499999999995
14,0.53125,1.3531250000000001,1.8843750000000001,-2.3843750000000004
15,0.45624999999999977,1.258125,1.7143749999999998,-1.7143749999999998
16,0.5299999999999996,1.0049999999999994,1.534999999999999,-1.534999999999999
17,0.7299999999999998,1.33,2.0599999999999996,-2.0599999999999996
18,0.3299999999999996,1.2399999999999998,1.5699999999999994,-1.5699999999999994
19,0.20124999999999937,1.1262499999999998,1.3274999999999992,-1.3274999999999992
