EV,Waiting_time,Charging_time,Total,Reward
0,0.0,0.31249999999999967,3.1925,-3.1925
1,0,0,2.7299999999999995,-2.7299999999999995
2,0.0,0.5062499999999999,3.2362499999999996,-3.2362499999999996
3,0,0,2.7299999999999995,-2.7299999999999995
4,0.0,0.5062499999999998,3.236249999999999,-3.236249999999999
5,0,0,2.7299999999999995,-2.7299999999999995
6,0.0,0.5062500000000001,3.2362499999999996,-3.2362499999999996
7,0,0,2.7299999999999995,-2.7299999999999995
8,0.0,0.31874999999999987,3.18875,-3.18875
9,0,0,2.7299999999999995,-2.7299999999999995
10,0,0.8124999999999994,3.6925,-3.6925
11,0.0,0.5624999999999997,3.4425,-3.4425
12,0,0.5062500000000002,3.2362499999999996,-3.2362499999999996
13,0.0,0.7562499999999999,3.486249999999999,-3.486249999999999
14,0.0,0.56875,3.4387499999999998,-3.4387499999999998
15,0,0,2.7299999999999995,-2.7299999999999995
16,0,0.2562499999999997,2.986249999999999,-2.986249999999999
17,0.0,0.3124999999999998,3.1925,-3.1925
18,0.0,0.22499999999999976,2.9549999999999996,-2.9549999999999996
19,0,0,2.7299999999999995,-2.7299999999999995
20,0,0,2.7299999999999995,-2.7299999999999995
21,0,0.29374999999999984,3.0237499999999993,-3.0237499999999993
22,0,0,2.7299999999999995,-2.7299999999999995
23,0.0,0.7562499999999999,3.4862499999999996,-3.4862499999999996
24,0.0,0.5624999999999999,3.4425,-3.4425
25,0.0,0.5062499999999999,3.2362499999999996,-3.2362499999999996
26,0.0,0.3125,3.1925,-3.1925
27,0,0,2.7299999999999995,-2.7299999999999995
28,0.0,0.5624999999999998,3.4425,-3.4425
29,0.0,0.8124999999999994,3.6925,-3.6925
