EV,Waiting_time,Charging_time,Total,Reward
0,0,1.6199999999999997,1.6199999999999997,-1.6199999999999997
1,0,2.7331250000000002,2.7331250000000002,-2.7331250000000002
2,0,1.6600000000000001,1.6600000000000001,-1.6600000000000001
3,0,1.9016666666666675,1.9016666666666675,-1.9016666666666675
4,0,1.6075,1.6075,-1.6075
5,0,1.68,1.68,-1.68
6,0,1.3849999999999998,1.3849999999999998,-1.3849999999999998
7,0,1.5199999999999998,1.5199999999999998,-1.5199999999999998
8,0,1.7409166666666671,1.7409166666666671,-1.7409166666666671
9,0,1.383250000000001,1.383250000000001,-1.383250000000001
10,0,1.6125000000000003,1.6125000000000003,-1.6125000000000003
11,0,1.2424999999999997,1.2424999999999997,-1.2424999999999997
12,0,1.3950000000000002,1.3950000000000002,-1.3950000000000002
13,0,1.3049166666666667,1.3049166666666667,-1.3049166666666667
14,0.5474999999999997,1.18,1.7274999999999996,-1.7274999999999996
15,1.2799999999999996,1.5375,2.8175,-2.8175
16,0,1.1475,1.1475,-1.1475
17,0,1.2824999999999998,1.2824999999999998,-1.2824999999999998
18,0.32499999999999973,1.209,1.5339999999999998,-1.5339999999999998
19,0,1.4689166666666666,1.4689166666666666,-1.4689166666666666
