EV,Waiting_time,Charging_time,Total,Reward
0,0.0,0.48124999999999973,3.36125,-3.36125
1,0.0,0.15625,2.98625,-2.98625
2,0.0,0.7124999999999999,3.5925000000000002,-3.5925000000000002
3,0.0,0.2562500000000001,3.0862499999999997,-3.0862499999999997
4,0.0,0.5062499999999996,3.236249999999999,-3.236249999999999
5,0.0,0.33125000000000016,3.06125,-3.06125
6,0,0.7312500000000001,3.5612500000000002,-3.5612500000000002
7,0.0,0.24375000000000024,2.97375,-2.97375
8,0,0.5562499999999999,3.3862499999999995,-3.3862499999999995
9,0.0,0.13750000000000018,2.9875,-2.9875
10,0.0,0.9937500000000001,3.7237499999999994,-3.7237499999999994
11,0.0,0.5875000000000001,3.4675000000000002,-3.4675000000000002
12,0,0.8375000000000004,3.717500000000001,-3.717500000000001
13,0.0,0.8562499999999997,3.5862499999999993,-3.5862499999999993
14,0.0,0.6562500000000002,3.5262500000000006,-3.5262500000000006
15,0.0,0.15000000000000013,3.0,-3.0
16,0.0,0.5499999999999994,3.3699999999999997,-3.3699999999999997
17,0.0,0.4874999999999998,3.3674999999999997,-3.3674999999999997
18,0.0,0.48124999999999973,3.2112499999999993,-3.2112499999999993
19,0,0.33125000000000016,3.06125,-3.06125
20,0.0,0.3250000000000002,3.0549999999999997,-3.0549999999999997
21,0.0,0.5062500000000003,3.3862500000000004,-3.3862500000000004
22,0,0,2.7299999999999995,-2.7299999999999995
23,0.0,0.9562499999999998,3.6862499999999994,-3.6862499999999994
24,0.0,0.8374999999999996,3.7174999999999994,-3.7174999999999994
25,0.0,0.4687499999999999,3.1987499999999995,-3.1987499999999995
26,0,0.5562500000000001,3.2862499999999994,-3.2862499999999994
27,0.0,0.4374999999999998,3.3175,-3.3175
28,0.0,0.7124999999999999,3.5925000000000002,-3.5925000000000002
29,0.0,1.4479166666666672,4.317916666666668,-4.317916666666668
