EV,Waiting_time,Charging_time,Total,Reward
0,0.0,2.2166666666666677,5.386666666666667,-5.386666666666667
1,0.0,1.2808333333333335,4.100833333333334,-4.100833333333334
2,0.0,1.9500000000000006,5.120000000000001,-5.120000000000001
3,0.0,0.38749999999999996,3.2675,-3.2675
4,0.0,1.1249999999999996,4.295,-4.295
5,0.0,2.5520833333333344,5.402083333333335,-5.402083333333335
6,0.0,2.3312500000000007,5.061250000000001,-5.061250000000001
7,0.0,0.5500000000000003,3.2800000000000002,-3.2800000000000002
8,0.0,1.5625000000000007,4.382500000000001,-4.382500000000001
9,0.8308333333333331,2.125833333333334,5.786666666666667,-5.786666666666667
10,0.0,0.9750000000000003,3.8050000000000006,-3.8050000000000006
11,0,1.5562500000000008,4.726250000000001,-4.726250000000001
12,0.0,2.135833333333334,5.005833333333334,-5.005833333333334
13,1.1262499999999998,2.586250000000001,6.8825,-6.8825
14,0,0.27500000000000013,3.005,-8.005
15,0.66875,2.470833333333334,6.099583333333335,-6.099583333333335
16,0.0,2.547083333333334,5.397083333333334,-5.397083333333334
17,0.0,3.2000000000000006,6.160000000000001,-6.160000000000001
18,0.0625000000000001,2.1758333333333337,5.118333333333334,-5.118333333333334
19,0.0,1.4250000000000007,4.255000000000001,-4.255000000000001
20,1.0475,2.8675000000000015,6.7650000000000015,-6.7650000000000015
21,0.0,0.7124999999999999,3.5925000000000002,-3.5925000000000002
22,0,0.66875,3.3987499999999993,-3.3987499999999993
23,1.2562500000000005,1.9437500000000003,6.37,-6.37
24,0.0,2.4625000000000004,5.422500000000001,-5.422500000000001
25,0.0537499999999994,3.0466666666666673,6.270416666666667,-6.270416666666667
26,0.48333333333333317,1.2750000000000006,4.588333333333334,-4.588333333333334
27,0,2.0666666666666673,4.796666666666668,-4.796666666666668
28,0.0,3.468750000000002,6.338750000000002,-6.338750000000002
29,1.3050000000000006,1.4249999999999996,5.690000000000001,-5.690000000000001
