EV,Waiting_time,Charging_time,Total,Reward
0,0.0,1.6479166666666671,3.4479166666666674,-3.4479166666666674
1,0.0,1.8937500000000005,3.593750000000001,-3.593750000000001
2,0.0,2.1812500000000004,3.98125,-3.98125
3,0.0,1.35,3.05,-3.05
4,0.0,2.147916666666667,4.057916666666666,-4.057916666666666
5,0.6912499999999996,1.55625,4.057499999999999,-4.057499999999999
6,0.47750000000000004,0.81875,3.1262499999999998,-8.12625
7,2.0249999999999986,1.18125,5.036249999999998,-5.036249999999998
8,0,0.38749999999999973,2.0374999999999996,-7.0375
9,0.0,2.1125000000000007,3.812500000000001,-3.812500000000001
10,1.5766666666666653,2.6812500000000004,6.067916666666666,-6.067916666666666
11,1.1312499999999994,1.2249999999999999,4.036249999999999,-4.036249999999999
12,1.1641666666666652,1.6062499999999997,4.570416666666665,-4.570416666666665
13,3.0075000000000154,2.734583333333333,7.65208333333335,-7.65208333333335
14,0.0,3.1062500000000006,4.906250000000001,-4.906250000000001
15,2.9112500000000043,3.2712500000000007,8.092500000000006,-8.092500000000006
16,1.3049999999999993,2.6812500000000004,5.796250000000001,-5.796250000000001
17,0.0,1.60625,3.4062500000000004,-3.4062500000000004
18,2.5037500000000015,2.8833333333333337,7.067083333333336,-7.067083333333336
19,0.04749999999999953,1.48125,3.32875,-3.32875
20,0.7237500000000018,2.1812500000000004,4.705000000000002,-4.705000000000002
21,0.9374999999999994,1.8875000000000004,4.475,-4.475
22,1.3091666666666657,1.05625,4.175416666666665,-9.175416666666665
23,3.1645833333333373,3.092500000000001,7.937083333333339,-7.937083333333339
24,1.5875000000000001,1.8875000000000004,5.125000000000001,-5.125000000000001
25,0.0,1.8937500000000005,3.593750000000001,-3.593750000000001
26,3.7800000000000087,3.1525000000000007,8.71250000000001,-8.71250000000001
27,1.1237499999999991,1.5499999999999998,4.35375,-4.35375
28,2.6550000000000034,1.8875000000000004,6.342500000000003,-6.342500000000003
29,1.2441666666666662,2.5562500000000004,5.600416666666666,-5.600416666666666
