EV,Waiting_time,Charging_time,Total,Reward
0,0.0,0.43749999999999967,3.3175,-3.3175
1,0.0,0.1875,3.0675,-3.0675
2,0.0,0.6562500000000002,3.38625,-3.38625
3,0.0,0.2875000000000002,3.1675000000000004,-3.1675000000000004
4,0.0,0.5062499999999996,3.236249999999999,-3.236249999999999
5,0.0,0.36250000000000004,3.1824999999999997,-3.1824999999999997
6,0,0.7625000000000001,3.6425,-3.6425
7,0.49499999999999944,0.26250000000000007,3.6374999999999993,-3.6374999999999993
8,0.017499999999999412,0.5875000000000001,3.4849999999999994,-3.4849999999999994
9,0.0,0.2562500000000001,3.12625,-3.12625
10,0.04624999999999978,0.9562499999999998,3.732499999999999,-3.732499999999999
11,0.3274999999999989,0.5312500000000003,3.5887499999999988,-3.5887499999999988
12,0.056249999999999,0.8375000000000001,3.7737499999999997,-3.7737499999999997
13,0.0,0.8249999999999998,3.5549999999999997,-3.5549999999999997
14,0.12500000000000022,0.6499999999999999,3.505,-3.505
15,0.11624999999999998,0.15625000000000022,3.1425000000000005,-3.1425000000000005
16,0.006249999999999327,0.5312499999999998,3.2674999999999987,-3.2674999999999987
17,0.5199999999999989,0.4312499999999997,3.681249999999998,-3.681249999999998
18,0,0.49999999999999956,3.32,-3.32
19,0,0.39375000000000004,3.2637500000000004,-3.2637500000000004
20,0.18874999999999953,0.4125000000000003,3.48125,-3.48125
21,0.0,0.5937500000000001,3.46375,-3.46375
22,0,0,2.7299999999999995,-2.7299999999999995
23,0.018750000000000162,0.9562499999999998,3.7049999999999996,-3.7049999999999996
24,0.0,0.8437499999999998,3.7137499999999997,-3.7137499999999997
25,0.0,0.5999999999999998,3.4699999999999998,-3.4699999999999998
26,0.19499999999999984,0.49375000000000013,3.5587500000000003,-3.5587500000000003
27,0.0,0.3624999999999998,3.1825,-3.1825
28,0,0.6312500000000001,3.50125,-3.50125
29,0.0,1.0062499999999994,3.736249999999999,-3.736249999999999
