EV,Waiting_time,Charging_time,Total,Reward
0,0.0,0.38124999999999964,3.111249999999999,-3.111249999999999
1,0.0,0.1875,3.0675,-3.0675
2,0.0,0.6250000000000002,3.355,-3.355
3,0.0,0.2875000000000001,3.1675000000000004,-3.1675000000000004
4,0.0,0.5062499999999996,3.236249999999999,-3.236249999999999
5,0.02249999999999986,0.33125000000000016,3.0837499999999998,-3.0837499999999998
6,0,0.7625000000000001,3.6425,-3.6425
7,0.0,0.26874999999999993,3.13875,-3.13875
8,0,0.53125,3.2612499999999995,-3.2612499999999995
9,0.0,0.1937500000000002,2.9237499999999996,-2.9237499999999996
10,0.0,1.0,3.87,-3.87
11,0.11624999999999931,0.5312500000000002,3.377499999999999,-3.377499999999999
12,0.0,0.8437499999999996,3.7137499999999997,-3.7137499999999997
13,0.1324999999999994,0.76875,3.631249999999999,-3.631249999999999
14,0.08375000000000017,0.59375,3.4074999999999998,-3.4074999999999998
15,0,0.23750000000000004,3.1175000000000006,-3.1175000000000006
16,0.11874999999999993,0.44374999999999987,3.292499999999999,-3.292499999999999
17,0.0,0.4624999999999999,3.1925,-3.1925
18,0,0.44999999999999973,3.1799999999999997,-3.1799999999999997
19,0,0.39375000000000004,3.2637500000000004,-3.2637500000000004
20,0.0,0.4125000000000002,3.2925000000000004,-3.2925000000000004
21,0.1874999999999991,0.4062500000000002,3.323749999999999,-3.323749999999999
22,0,0,2.7299999999999995,-2.7299999999999995
23,0.0,0.8937499999999998,3.7637500000000004,-3.7637500000000004
24,0.10249999999999986,0.6562499999999998,3.488749999999999,-3.488749999999999
25,0.0,0.4624999999999999,3.1925,-3.1925
26,0.0,0.53125,3.4012500000000006,-3.4012500000000006
27,0.05000000000000014,0.2999999999999998,3.0799999999999996,-3.0799999999999996
28,0.0,0.75,3.4799999999999995,-3.4799999999999995
29,0,1.0499999999999998,3.92,-3.92
