EV,Waiting_time,Charging_time,Total,Reward
0,0.0,0.41874999999999984,3.1487499999999993,-3.1487499999999993
1,0.0,0.1875,3.0675,-3.0675
2,0.0,0.6562500000000002,3.38625,-3.38625
3,0.0,0.2875000000000001,3.1675000000000004,-3.1675000000000004
4,0.0,0.5062499999999996,3.236249999999999,-3.236249999999999
5,0.0,0.33125000000000016,3.06125,-3.06125
6,0.0,0.7062500000000003,3.43625,-3.43625
7,0.0,0.17500000000000027,2.905,-2.905
8,0,0.5875000000000001,3.4675000000000002,-3.4675000000000002
9,0,0.21250000000000002,3.0925000000000002,-3.0925000000000002
10,0.0,1.0125,3.8925,-3.8925
11,0,0.5312500000000002,3.2612499999999995,-3.2612499999999995
12,0.0,0.8437499999999998,3.71375,-3.71375
13,0.0,0.7687499999999998,3.4987499999999994,-3.4987499999999994
14,0.0,0.5562500000000001,3.28625,-3.28625
15,0.0,0.15625000000000022,3.0262500000000006,-3.0262500000000006
16,0.013750000000000174,0.44374999999999987,3.1874999999999996,-3.1874999999999996
17,0.0,0.4874999999999998,3.3674999999999997,-3.3674999999999997
18,0.14749999999999974,0.5374999999999998,3.5649999999999995,-3.5649999999999995
19,0.1762499999999999,0.3875000000000003,3.4437500000000005,-3.4437500000000005
20,0.0,0.39375000000000004,3.12375,-3.12375
21,0.05749999999999975,0.4437500000000003,3.2312499999999997,-3.2312499999999997
22,0,0,2.7299999999999995,-2.7299999999999995
23,0.04124999999999978,0.8312499999999998,3.602499999999999,-3.602499999999999
24,0.0,0.6562499999999997,3.3862499999999995,-3.3862499999999995
25,0.09249999999999964,0.6124999999999998,3.584999999999999,-3.584999999999999
26,0.0,0.49375,3.36375,-3.36375
27,0.0,0.34999999999999976,3.0799999999999996,-3.0799999999999996
28,0.026249999999999996,0.5312500000000001,3.2874999999999996,-3.2874999999999996
29,0.0,1.0062499999999996,3.736249999999999,-3.736249999999999
