time,distance,position,state,act_mode,SOC,action
0.05,5.0,1,0,0,0.9565,-1
0.1,10.0,1,0,0,0.9565,-1
0.15,15.0,1,0,0,0.9565,-1
0.2,20.0,2,0,0,0.9565,-1
0.25,25.0,3,0,0,0.85,-1
0.3,30.0,3,0,0,0.85,-1
0.35,35.0,3,0,0,0.85,-1
0.4,40.0,3,0,0,0.85,-1
0.45,45.0,3,0,0,0.85,-1
0.5,50.0,3,0,0,0.85,-1
0.55,55.0,3,0,0,0.85,-1
0.6,60.0,3,0,0,0.85,-1
0.65,65.0,4,0,0,0.85,-1
0.7,70.0,5,0,0,0.771,-1
0.75,75.0,5,0,0,0.771,-1
0.8,80.0,5,0,0,0.771,-1
0.85,85.0,5,0,0,0.771,-1
0.9,90.0,5,0,0,0.771,-1
0.95,95.0,5,0,0,0.771,-1
1.0,100.0,6,0,0,0.771,-1
1.05,105.0,7,0,0,0.6757500000000001,-1
1.1,110.0,7,0,0,0.6757500000000001,-1
1.15,115.0,7,0,0,0.6757500000000001,-1
1.2,120.0,7,0,0,0.6757500000000001,-1
1.25,125.0,7,0,0,0.6757500000000001,-1
1.3,130.0,7,0,0,0.6757500000000001,-1
1.35,135.0,7,0,0,0.6757500000000001,-1
1.4,140.0,8,0,0,0.6757500000000001,-1
1.45,145.0,9,0,0,0.5575000000000001,-1
1.5,150.0,9,0,0,0.5575000000000001,-1
1.55,155.0,9,0,0,0.5575000000000001,-1
1.6,160.0,9,0,0,0.5575000000000001,-1
1.65,165.0,9,0,0,0.5575000000000001,-1
1.7,170.0,9,0,0,0.5575000000000001,-1
1.75,175.0,9,0,0,0.5575000000000001,-1
1.8,180.0,9,0,0,0.5575000000000001,-1
1.85,185.0,9,0,0,0.5575000000000001,-1
1.9,190.0,10,0,0,0.5575000000000001,-1
1.95,195.0,11,0,0,0.4280000000000001,-1
2.0,200.0,11,0,0,0.4280000000000001,-1
2.05,205.0,11,0,0,0.4280000000000001,-1
2.1,210.0,11,0,0,0.4280000000000001,-1
2.15,215.0,11,0,0,0.4280000000000001,-1
2.2,220.0,11,0,0,0.4280000000000001,-1
