time,0-1,0-2,0-6,1-2,2-3,3-4,3-9,4-5,4-9,5-9,6-7,6-9,7-8,8-9
0.01,,,,,,,,,,,,,,
0.02,,,,,,,,,,,,,,
0.03,,0,,,,,,,,,,,,
0.04,,0,,,,,,,,,,,,
0.05,,0,,,,,,,,,,,,
0.06,,0,,,,,,,,,,,,
0.07,,0,,,,,,,,,,,,
0.08,,0-1,,,,,,,,,,,,
0.09,,0-1,,,,,,,,,,,,
0.1,,0-1,2,,,,,,,,,,,
0.11,,0-1,2,,,,,,,,,,,
0.12,,0-1,2,,,,,,,,,,,
0.13,,0-1-3,2,,,,,,,,,,,
0.14,,0-1-3,2,,,,,,,,,,,
0.15,,0-1-3-4,2,,,,,,,,,,,
0.16,,0-1-3-4,2,,,,,,,,,,,
0.17,,0-1-3-4,2,,,,,,,,,,,
0.18,,0-1-3-4,2,,,,,,,,,,,
0.19,,0-1-3-4,2,,,,,,,,,,,
0.2,,0-1-3-4,2,,,,,,,,,,,
0.21,,0-1-3-4,2,,,,,,,,,,,
0.22,,0-1-3-4,2,,,,,,,,,,,
0.23,,0-1-3-4,2,,,,,,,,,,,
0.24,,0-1-3-4,2,,,,,,,,,,,
0.25,,0-1-3-4,2,,,,,,,,,,,
0.26,,0-1-3-4,2,,,,,,,,,,,
0.27,,0-1-3-4,2,,,,,,,,,,,
0.28,,0-1-3-4,2,,,,,,,,,,,
0.29,,0-1-3-4,2,,,,,,,,,,,
0.3,,0-1-3-4,2,,,,,,,,,,,
0.31,,0-1-3-4,2,,,,,,,,,,,
0.32,,0-1-3-4,,,,,,,,,,,,
0.33,,0-1-3-4,,,,,,,,,,,,
0.34,,0-1-3-4,,,,,,,,,,,,
0.35,,0-1-3-4,,,,,,,,,,,,
0.36,,0-1-3-4,,,,,,,,,,,,
0.37,,0-1-3-4,,,,,,,,,,,,
0.38,,0-1-3-4,,,,,,,,,,,,
0.39,,0-1-3-4,5,,,,,,,,,,,
0.4,,0-1-3-4,5,,,,,,,,,,,
0.41,,0-1-3-4,5,,,,,,,,,,,
0.42,,0-1-3-4-6,5,,,,,,,,,,,
0.43,,0-1-3-4-6,5-7,,,,,,,,,,,
0.44,,0-1-3-4-6,5-7,,,,,,,,,,,
0.45,,0-1-3-4-6,5-7-8,,,,,,,,,,,
0.46,,0-1-3-4-6,5-7-8,,,,,,,,,,,
0.47,,0-1-3-4-6-9,5-7-8,,,,,,,,,,,
0.48,,0-1-3-4-6-9,5-7-8,,,,,,,,,,,
0.49,,0-1-3-4-6-9,5-7-8,,,,,,,,,,,
0.5,,0-1-3-4-6-9,5-7-8,,,,,,,,,,,
0.51,,0-1-3-4-6-9,5-7-8,,,,,,,,,,,
0.52,,0-1-3-4-6-9,5-7-8,,,,,,,,,,,
0.53,,0-1-3-4-6-9,5-7-8-10,,,,,,,,,,,
0.54,,0-1-3-4-6-9,5-7-8-10-11,,,,,,,,,,,
0.55,,0-1-3-4-6-9-12,5-7-8-10-11,,,,,,,,,,,
0.56,13,0-1-3-4-6-9-12,5-7-8-10-11,,,,,,,,,,,
0.57,13,0-1-3-4-6-9-12,5-7-8-10-11,,,,,,,,,,,
0.58,13-14,0-1-3-4-6-9-12,5-7-8-10-11,,,,,,,,,,,
0.59,13-14,0-1-3-4-6-9-12,5-7-8-10-11,,,,,,,,,,,
0.6,13-14,0-1-3-4-6-9-12,5-7-8-10-11,,,,,,,,,,,
0.61,13-14,0-1-3-4-6-9-12-15,7-8-10-11,,,,,,,,,,,
0.62,13-14,0-1-3-4-6-9-12-15,7-8-10-11,,,,,,,,,,,
0.63,13-14,0-1-3-4-6-9-12-15,7-8-10-11,,,,,,,,,,,
0.64,13-14,0-1-3-4-6-9-12-15,7-8-10-11,,,,,,,,,,,
0.65,13-14-16,0-1-3-4-6-9-12-15,8-10-11,,,,,,,,,,,
0.66,13-14-16,0-1-3-4-6-9-12-15,8-10-11-17,,,,,,,,,,,
0.67,13-14-16,0-1-3-4-6-9-12-15,10-11-17,,,,,,,,,,,
0.68,13-14-16,0-1-3-4-6-9-12-15,10-11-17,,,,,,,,,,,
0.69,13-14-16,0-1-3-4-6-9-12-15,10-11-17,,,,,,,,,,,
0.7,13-14-16,0-1-3-4-6-9-12-15,10-11-17,,,,,,,,,,,
0.71,13-14-16,0-1-3-4-6-9-12-15,10-11-17,,,,,,,,,2,,
0.72,13-14-16,0-1-3-4-6-9-12-15,10-11-17,,,,,,,,,2,,
0.73,13-14-16,0-1-3-4-6-9-12-15-18,10-11-17,,,,,,,,,2,,
0.74,13-14-16,1-3-4-6-9-12-15-18,10-11-17,,0,,,,,,,2,,
0.75,13-14-16,1-3-4-6-9-12-15-18,11-17,,0,,,,,,10,2,,
0.76,13-14-16,1-3-4-6-9-12-15-18,17,,0,,,,,,10-11,2,,
0.77,13-14-16,1-3-4-6-9-12-15-18,17,,0,,,,,,10-11,2,,
0.78,13-14-16,1-3-4-6-9-12-15-18,17,,0,,,,,,10-11,2,,
0.79,14-16,3-4-6-9-12-15-18-20,17-19,13,0-1,,,,,,10-11,2,,
0.8,14-16-21,3-4-6-9-12-15-18-20,17-19,13,0-1,,,,,,10-11,2,,
0.81,16-21-22,3-4-6-9-12-15-18-20,17-19,13,0-1,,,,,,10-11,2,,
0.82,16-21-22,3-4-6-9-12-15-18-20,17-19,13,0-1,,,,,,10-11,2,,
0.83,16-21-22,3-4-6-9-12-15-18-20,17-19,13,0-1,,,,,,10-11,2,,
0.84,16-21-22,4-6-9-12-15-18-20,17-19-23,13,0-1-3,,,,,,10-11,2,,
0.85,16-21-22,4-6-9-12-15-18-20,17-19-23,13,0-1-3,,,,,,10-11,2,,
0.86,16-21-22,6-9-12-15-18-20,17-19-23,13,0-1-3,,,,,,10-11,2,,
0.87,16-21-22,6-9-12-15-18-20,17-19-23,13,0-1-3,,,,,,10-11,2,,
0.88,21-22,6-9-12-15-18-20,19-23-24,13,0-1-3,,,,,,10-11-17,2,,
0.89,21-22,6-9-12-15-18-20,19-23-24,13,0-1-3,,,,,,10-11-17,2,,
0.9,21-22,6-9-12-15-18-20,19-23-24-25,13,0-1-3,,,,,,10-11-17,2,,
0.91,21-22,6-9-12-15-18-20,19-23-24-25,13,0-1-3,,,,,,10-11-17,2,,
0.92,21-22,6-9-12-15-18-20,19-23-24-25,13,0-1-3,,,,,,10-11-17,2,,
0.93,21-22,6-9-12-15-18-20,19-23-24-25,13,0-1-3,,,,,,10-11-17,2,,
0.94,21-22,6-9-12-15-18-20-26,19-23-24-25,13,0-1-3,,,,,,10-11-17,2,,
0.95,21-22-27,6-9-12-15-18-20-26,19-23-24-25,13,0-1-3,,,,,,10-11-17,2,,
0.96,21-22-27,6-9-12-15-18-20-26,19-23-24-25,13,0-1-3,,,,,,10-11-17,2,,
0.97,21-22-27-28,6-9-12-15-18-20-26,19-23-24-25,13,0-1-3,,,,,,10-11-17,2,,
0.98,21-22-27-28,6-9-12-15-18-20-26,19-23-24-25,13,0-1-3,,,,,,10-11-17,2,,
0.99,21-22-27-28,6-9-12-15-18-20-26-29,19-23-24-25,13,0-1-3,,,,,,10-11-17,2,,
1.0,21-22-27-28,6-9-12-15-18-20-26-29,19-23-24-25,13,0-1-3,,,,,,10-11-17,2,,
1.01,21-22-27-28,6-9-12-15-18-20-26-29,23-24-25,13,0-1-3,,,,,,10-11-17-19,2,,
1.02,21-22-27-28,6-9-12-15-18-20-26-29,23-24-25,13,0-1-3,,,,,,10-11-17-19,2,,
1.03,22-27-28,6-9-12-15-18-20-26-29,23-24-25,13-21,0-1-3,,,,,,10-11-17-19,2,,
1.04,27-28,6-9-12-15-18-20-26-29,23-24-25,13-21-22,0-1-3,,,,,,10-11-17-19,2,,
1.05,27-28,6-9-12-15-18-20-26-29,23-24-25,13-21-22,0-1-3,,,,,,10-11-17-19,2,,
1.06,27-28,6-9-12-15-18-20-26-29,24-25,13-21-22,0-1-3,,,,,,10-11-17-19-23,2,,
1.07,27-28,6-9-12-15-18-20-26-29,24-25,13-21-22,0-1-3,,,,,,10-11-17-19-23,2,,
1.08,27-28,6-9-12-15-18-20-26-29,24-25,13-21-22,0-1-3,,,,,,10-11-17-19-23,2,,
1.09,27-28,6-9-12-15-18-20-26-29,24-25,13-21-22,0-1-3,,,,,,10-11-17-19-23,2,,
1.1,27-28,6-9-12-15-18-20-26-29,25,13-21-22,0-1-3,,,,,,10-11-17-19-23-24,2,,
1.11,27-28,6-9-12-15-18-20-26-29,25,13-21-22,0-1-3,,,,,,10-11-17-19-23-24,2,,
1.12,27-28,6-9-12-15-18-20-26-29,,13-21-22,1-3,0,,,,,10-11-17-19-23-24-25,2,,
1.13,27-28,9-12-15-18-20-26-29,,13-21-22,1-3-6,0,,,,,10-11-17-19-23-24-25,2,,
1.14,27-28,9-12-15-18-20-26-29,,21-22,1-3-6-13,0,,,,,10-11-17-19-23-24-25,2,,
1.15,27-28,9-12-15-18-20-26-29,,21-22,1-3-6-13,0,,,,,10-11-17-19-23-24-25,2,,
1.16,27-28,9-12-15-18-20-26-29,,21-22,1-3-6-13,0,,,,,10-11-17-19-23-24-25,2,,
1.17,27-28,9-12-15-18-20-26-29,,21-22,3-6-13,0-1,,,,,10-11-17-19-23-24-25,2,,
1.18,28,12-15-18-20-26-29,,21-22,3-6-13,0-1,,,,,10-11-17-19-23-24-25,2,,
1.19,28,12-15-18-20-26-29,,21-22,3-6-13,0-1,,,,,10-11-17-19-23-24-25,2,,
1.2,,12-15-18-20-26-29,,21-22-28,3-6-13,0-1,,,,,10-11-17-19-23-24-25,2,,
1.21,,12-15-18-20-26-29,,21-22-28,3-6-13,0-1,,,,,10-11-17-19-23-24-25,2,,
1.22,,12-15-18-20-26-29,,21-22-28,6-13,0-1-3,,,,,11-17-19-23-24-25,2,,
1.23,,12-15-18-20-26-29,,21-22-28,6-13,0-1-3,,,,,17-19-23-24-25,2,,
1.24,,12-15-18-20-26-29,,21-22-28,6-13,0-1-3,,,,,17-19-23-24-25,2,,
1.25,,12-15-18-20-26-29,,21-22-28,6-13,0-1-3,,,,,17-19-23-24-25,2,,
1.26,,15-18-20-26-29,,21-22-28,6-12-13,0-1-3,,,,,17-19-23-24-25,2,,
1.27,,15-18-20-26-29,,21-22-28,6-12-13,0-1-3,,,,,17-19-23-24-25,2,,
1.28,,15-18-20-26-29,,21-22-28,6-12-13,0-1-3,,,,,17-19-23-24-25,2,,
1.29,,15-18-20-26-29,,21-22-28,6-12-13,0-1-3,,,,,17-19-23-24-25,2,,
1.3,,15-18-20-26-29,,21-22-28,6-12-13,0-1-3,,,,,17-19-23-24-25,2,,
1.31,,15-18-20-26-29,,21-22-28,6-12-13,0-1-3,,,,,17-19-23-24-25,2,,
1.32,,18-20-26-29,,21-22-28,6-12-13-15,0-1-3,,,,,17-19-23-24-25,2,,
1.33,,18-20-26-29,,21-22-28,6-12-13-15,0-1-3,,,,,17-19-23-24-25,2,,
1.34,,18-20-26-29,,21-22-28,6-12-13-15,0-1-3,,,,,17-19-23-24-25,2,,
1.35,,18-20-26-29,,21-22-28,6-12-13-15,0-1-3,,,,,19-23-24-25,2,,
1.36,,18-20-26-29,,21-22-28,6-12-13-15,0-1-3,,,,,19-23-24-25,2,,
1.37,,18-20-26-29,,21-22-28,6-12-13-15,0-1-3,,,,,19-23-24-25,2,,
1.38,,18-20-26-29,,22-28,6-12-13-15-21,0-1-3,,,,,19-23-24-25,2,,
1.39,,18-20-26-29,,28,6-12-13-15-21-22,0-1-3,,,,,19-23-24-25,2,,
1.4,,18-20-26-29,,28,6-12-13-15-21-22,0-1-3,,,,,19-23-24-25,2,,
1.41,,18-20-26-29,,28,6-12-13-15-21-22,0-1-3,,,,,19-23-24-25,2,,
1.42,,18-20-26-29,,28,6-12-13-15-21-22,0-1-3,,,,,19-23-24-25,2,,
1.43,,18-20-26-29,,28,6-12-13-15-21-22,0-1-3,,,,,19-23-24-25,2,,
1.44,,20-26-29,,28,6-12-13-15-18-21-22,0-1-3,,,,,19-23-24-25,2,,
1.45,,20-26-29,,28,6-12-13-15-18-21-22,0-1-3,,,,,19-23-24-25,2,,
1.46,,20-26-29,,28,6-12-13-15-18-21-22,0-1-3,,,,,19-23-24-25,2,,
1.47,,20-26-29,,28,6-12-13-15-18-21-22,0-1-3,,,,,19-23-24-25,2,,
1.48,,20-26-29,,28,6-12-13-15-18-21-22,0-1-3,,,,,23-24-25,2,19,
1.49,,20-26-29,,28,6-12-13-15-18-21-22,0-1-3,,,,,23-24-25,2,19,
1.5,,26-29,,28,6-12-13-15-18-20-21-22,0-1-3,,,,,23-24-25,2,19,
1.51,,26-29,,28,12-13-15-18-20-21-22,0-1-3-6,,,,,23-24-25,2,19,
1.52,,26-29,,28,12-15-18-20-21-22,1-3-6-13,,,,,23-24-25,2,19,
1.53,,26-29,,28,12-15-18-20-21-22,1-3-6-13,,,,,24-25,2,10-19,
1.54,,26-29,,28,12-15-18-20-21-22,1-3-6-13,,,,,24-25,2,10-19,
1.55,,26-29,,,12-15-18-20-21-22-28,1-3-6-13,,,,,24-25,2,10-19,
1.56,,26-29,,,12-15-18-20-21-22-28,1-3-6-13,,,,,24-25,2,10-19,
1.57,,26-29,,,12-15-18-20-21-22-28,3-6-13,,,,,25,2,10-19-24,
1.58,,26-29,,,12-15-18-20-21-22-28,3-6-13,,,,,25,2,10-19-24,
1.59,,26-29,,,12-15-18-20-21-22-28,3-6-13,,,,,,2,10-19-24-25,
1.6,,26-29,,,12-15-18-20-21-22-28,3-6-13,,,,,,2,10-19-24-25,
1.61,,26-29,,,12-15-18-20-21-22-28,3-6-13,,,,,,2,10-19-24-25,
1.62,,26-29,,,12-15-18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.63,,26-29,,,12-15-18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.64,,26-29,,,15-18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.65,,29,,,15-18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.66,,29,,,15-18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.67,,29,,,15-18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.68,,29,,,15-18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.69,,29,,,15-18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.7,,,,,18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.71,,,,,18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.72,,,,,18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.73,,,,,18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.74,,,,,18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.75,,,,,18-20-21-22-28,6-13,,3,,,,2,10-19-24-25,
1.76,,,,,18-20-22-28,6-13-21,,3,,,,2,10-19-24-25,
1.77,,,,16,18-20-28,6-13-21,,3,,,,2,10-19-24-25,
1.78,,,,16,18-20-28,6-13-21,,3,,,,2,10-19-24-25,
1.79,,,,16,18-20-28,6-13-21,,3,,,,2,10-19-24-25,
1.8,,,,16,18-20-28,6-13-21,,3,,,,2,10-19-24-25,
1.81,,,,16,18-20-28,6-13-21,,3,,,,2,10-19-24-25,
1.82,,,,16,20-28,6-13-21,18,3,,,,2,10-19-24-25,
1.83,,,,16,20-28,6-13-21,18,3,,,,2,10-19-24-25,
1.84,,,,16,20-28,6-13-21,18,3,,,,2,10-19-24-25,
1.85,,,,16,20-28,6-13-21,18,3,,,,2,10-19-24-25,
1.86,,,,16,20-28,6-13-21,18,3,,,,2,10-19-24-25,
1.87,,,,16,20-28,6-13-21,18,3,,,,2,10-19-24-25,
1.88,,,,16,28,6-13-21,18,3,,,,2,10-19-24-25,
1.89,,,,16,28,6-13-21,18,3,,,,2,10-19-24-25,
1.9,,,,16,28,6-13-21,18,3,,,,2,10-19-24-25,
1.91,,,,16,28,13-21,18,3-6,,,,2,10-19-24-25,
1.92,,,,16,28,21,18,3-6-13,,,,2,10-19-24-25,
1.93,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
1.94,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
1.95,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
1.96,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
1.97,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
1.98,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
1.99,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
2.0,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
2.01,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
2.02,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
2.03,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
2.04,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
2.05,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
2.06,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
2.07,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
2.08,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
2.09,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
2.1,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
2.11,,,,16,,21-28,18,3-6-13,,,,2,10-19-24-25,
2.12,,,,,16,21-28,18,3-6-13,,,,2,10-19-24-25,
2.13,,,,,16,21-28,18,3-6-13,,,,2,10-19-24-25,
2.14,,,,,16,21-28,18,3-6-13,,,,2,10-19-24-25,
2.15,,,,,16,21-28,18,3-6-13,,,,2,10-19-24-25,
2.16,,,,,16,28,18,3-6-21,,,,2,10-11-24-25,
2.17,,,,14,16,28,18,3-6-21,,,,2,10-11-24-25,
2.18,,,,14,16,28,18,3-6-21,,,,2,10-11-24-25,
2.19,,,,14,16,28,18,3-6-21,,,,2,10-11-24-25,
2.2,,,,14,16,28,18,3-6-21,,,,2,10-11-24-25,
2.21,,,,14,16,28,18,3-6-21,,,,2,11-24-25,
2.22,,,,14,16,28,18,3-6-21,,,,2,11-24-25,
2.23,,,,14,16,28,18,3-6-21,,,5,2,11-24-25,
2.24,,,,14,16,28,18,3-6-21,,,5,2,11-24-25,
2.25,,,,14,4-16,28,18,3-6-21,,,5,2,11-25,
2.26,,,,14,4-16,28,18,3-6-21,,,5,2,11-25,
2.27,,,,14,4-16,28,18,3-6-21,,,5,2,11,25
2.28,,,,14,4-16,28,18,3-6-21,,,5,2,11,25
2.29,,,,14,4-16,28,18,3-6-21,,,5,2,11,25
2.3,,,,14,4-16,28,18,3-6-21,,,5,2,11,25
2.31,,,,14,4-16,28,18,3-6-21,,,5,2,11,25
2.32,,,,14,4-16,28,18,3-6-21,,,5,2,11,25
2.33,,,,14,4-16,,18,3-6-21,,,5,2-7,11,25
2.34,,,,14,4-16,,18,3-6-21,,,5,2-7,11,25
2.35,,,,14,4-16,,18,3-6-21,,,5,2-7,11,25
2.36,,,,14,4-16,,18,3-6-21,,,5,2-7,11,25
2.37,,,,14,4-16,,18,3-6-21,,,5,2-7,11,25
2.38,,,,14,4-16,,18,3-6-21,,,5,2-7,11,25
2.39,,,,14,4-16,,18,3-6-21,,,5,2-7,11,25
2.4,,,,14,4-16,,18,3-6,,,5,2-7,11,25
2.41,,,,14,4-16,,18,3-6,,,5,2-7,11,25
2.42,,,,14,4-16,,18,3-6,,,5,2-7,11,25
2.43,,,,14,4-16,,18,3-6,,,5,2-7,11,25
2.44,,,,14,4-16,,18,3-6,,,5,2-7,11,25
2.45,,,,14,4-16,,18,3-6,,,5,2-7,11,25
2.46,,,,14,4-16,,18,3-6,,,5,2-7,11,25
2.47,,,,14,4-16,,18,3-6,,,5,2-7,11,25
2.48,,,,14,4-16,,18,3-6,,,5,2-7,11,25
2.49,,,,14,4-16,,18,3-6,,,5,2-7,11,25
2.5,,,,14,4,16,18,3-6,,,5,2-7,11,25
2.51,,,,14,4,16,18,3-6,,,5,2-7,11,25
2.52,,,,,4-14,16,18,3-6,,,5,2-7,11,25
2.53,,,,,4-14,16,18,3-6,,,5,2-7,11,25
2.54,,,,,4-14,16,18,3-6,,,5,2-7,11,25
2.55,,,,,4-14,16,18,3-6,,,5,2-7,11,25
2.56,,,,,4-14,16,18,3-6,,,5,2-7,11,25
2.57,,,,,4-9-14,16,18,3-6,,,5,2-7,11,25
2.58,,,,,4-9-14,16,18,3-6,,,5,2-7,11,25
2.59,,,,,4-9-14,16,18,3-6,,,5,2-7,11,25
2.6,,,,,4-9-14,16,18,3-6,,,5,2-7,11,25
2.61,,,,,4-9-14,16,18,3-6,,,5,2-7,11,25
