EV,Waiting_time,Charging_time,Total,Reward
0,0.0,1.30625,3.21625,-3.21625
1,0.0,1.43125,3.34125,-3.34125
2,0.0,0.38749999999999973,2.0374999999999996,-7.0375
3,0,0,1.7299999999999998,-31.729999999999997
4,0.0,1.3937499999999998,3.3037499999999995,-3.3037499999999995
5,0.3924999999999983,2.224166666666667,4.416666666666665,-4.416666666666665
6,0,0,1.7299999999999998,-31.729999999999997
7,0.05749999999999953,1.6208333333333333,3.3283333333333327,-3.3283333333333327
8,1.5608333333333333,0.6374999999999997,3.8483333333333336,-8.848333333333333
9,0.0,1.3937499999999998,3.3037499999999995,-3.3037499999999995
10,0.0,1.1062499999999997,2.90625,-7.90625
11,0.0,0.9312499999999998,2.73125,-7.731249999999999
12,0.0,1.30625,3.21625,-3.21625
13,0.0,1.2499999999999998,3.03,-3.03
14,0.0,1.3604166666666673,3.1404166666666673,-3.1404166666666673
15,0.0,1.18125,3.0112499999999995,-3.0112499999999995
16,0.10124999999999877,1.3499999999999996,3.231249999999998,-3.231249999999998
17,0.1762499999999999,1.6479166666666671,3.6241666666666674,-3.6241666666666674
18,0,0,1.8299999999999998,-31.83
19,0.0,1.60625,3.4062500000000004,-3.4062500000000004
20,1.0662499999999997,1.43125,4.3275,-4.3275
21,0.0,1.2499999999999998,3.03,-3.03
22,1.1112499999999998,1.2249999999999996,4.116249999999999,-4.116249999999999
23,0.6312499999999995,0.9312499999999998,3.3625,-8.362499999999999
24,0.7599999999999997,1.48125,4.04125,-4.04125
25,0,0,1.8,-31.8
26,0.6349999999999972,1.3062500000000001,3.851249999999997,-3.851249999999997
27,0.5937499999999998,1.3604166666666673,3.7341666666666673,-3.7341666666666673
28,0.4962499999999992,1.2499999999999996,3.5262499999999988,-3.5262499999999988
29,0.8737499999999994,1.3062500000000001,4.089999999999999,-4.089999999999999
