EV,Waiting_time,Charging_time,Total,Reward
0,0,1.9300000000000002,1.9300000000000002,-1.9300000000000002
1,0,1.2031250000000002,1.2031250000000002,-7.703125
2,0,2.0562500000000004,2.0562500000000004,-2.0562500000000004
3,0,4.0166666666666675,4.0166666666666675,-4.5166666666666675
4,0.37750000000000206,4.5613333333333355,4.938833333333337,-6.438833333333337
5,0,2.3050000000000006,2.3050000000000006,-2.3050000000000006
6,0.13562499999999988,1.2031250000000002,1.3387499999999999,-2.83875
7,0.08999999999999996,1.4281249999999999,1.5181250000000002,-3.0181250000000004
8,0.12624999999999997,2.4262500000000005,2.5525,-2.5525
9,0,0.9531249999999998,0.9531249999999998,-6.953125
10,0,3.916666666666668,3.916666666666668,-4.416666666666668
11,0,1.078125,1.078125,-2.078125
12,0,5.258000000000003,5.258000000000003,-8.258000000000001
13,0.28,1.3281250000000002,1.608125,-3.1081250000000002
14,0.4643750000000003,1.278125,1.7425000000000004,-3.2425000000000006
15,0.50375,2.4512500000000004,2.9550000000000005,-2.9550000000000005
16,0.3918750000000001,0.9281249999999999,1.32,-2.3200000000000003
17,2.9879166666666683,0.836875,3.824791666666668,-14.324791666666668
18,0.5562499999999992,4.674833333333334,5.231083333333334,-7.231083333333334
19,3.034791666666668,0.711875,3.746666666666669,-14.24666666666667
