EV,Waiting_time,Charging_time,Total,Reward
0,0,1.0649999999999995,1.0649999999999995,-1.0649999999999995
1,0,1.3399999999999999,1.3399999999999999,-1.3399999999999999
2,0,1.4262499999999996,1.4262499999999996,-1.4262499999999996
3,0,1.4781250000000001,1.4781250000000001,-1.4781250000000001
4,0,1.1012499999999998,1.1012499999999998,-1.1012499999999998
5,0.20124999999999937,1.4762500000000003,1.6774999999999998,-1.6774999999999998
6,0,1.203125,1.203125,-1.203125
7,0,1.4281249999999999,1.4281249999999999,-1.4281249999999999
8,0,1.13,1.13,-1.13
9,0,1.0781249999999996,1.0781249999999996,-2.0781249999999996
10,0,1.3012499999999998,1.3012499999999998,-1.3012499999999998
11,0,1.0012499999999998,1.0012499999999998,-1.0012499999999998
12,0,1.2574999999999998,1.2574999999999998,-1.2574999999999998
13,0,1.3299999999999998,1.3299999999999998,-1.3299999999999998
14,0,1.3075,1.3075,-1.3075
15,0,1.1649999999999996,1.1649999999999996,-1.1649999999999996
16,0,0.9281249999999999,0.9281249999999999,-1.9281249999999999
17,0,1.5900000000000003,1.5900000000000003,-1.5900000000000003
18,0,1.103125,1.103125,-2.1031250000000004
19,0.3062499999999999,1.2512499999999998,1.5574999999999997,-1.5574999999999997
