EV,Waiting_time,Charging_time,Total,Reward
0,0.0,0.3624999999999998,3.1925,-3.1925
1,0,0,2.7299999999999995,-2.7299999999999995
2,0.0,0.5312499999999997,3.361249999999999,-3.361249999999999
3,0,0,2.7299999999999995,-2.7299999999999995
4,0.0,0.5624999999999999,3.4425,-3.4425
5,0,0,2.7299999999999995,-2.7299999999999995
6,0.0,0.5625,3.4425,-3.4425
7,0,0,2.7299999999999995,-2.7299999999999995
8,0.0,0.3124999999999998,3.1925,-3.1925
9,0,0,2.7299999999999995,-2.7299999999999995
10,0.006249999999999882,0.8124999999999996,3.6987499999999995,-3.6987499999999995
11,0.0,0.5312499999999997,3.36125,-3.36125
12,0.0,0.5625,3.442500000000001,-3.442500000000001
13,0.0,0.79375,3.5237499999999993,-3.5237499999999993
14,0.0,0.5062500000000001,3.2362499999999996,-3.2362499999999996
15,0,0,2.8499999999999996,-2.8499999999999996
16,0.0,0.2749999999999997,3.1049999999999995,-3.1049999999999995
17,0.10249999999999952,0.2812499999999998,3.213749999999999,-3.213749999999999
18,0.0,0.2999999999999998,3.0299999999999994,-3.0299999999999994
19,0,0,2.7299999999999995,-2.7299999999999995
20,0,0,2.7299999999999995,-2.7299999999999995
21,0.0,0.2749999999999997,3.1049999999999995,-3.1049999999999995
22,0,0,2.7299999999999995,-2.7299999999999995
23,0,0.78125,3.61125,-3.61125
24,0.0,0.5062499999999999,3.2362499999999996,-3.2362499999999996
25,0.0,0.525,3.3550000000000004,-3.3550000000000004
26,0,0.2749999999999999,3.0949999999999998,-3.0949999999999998
27,0.0,0.22499999999999964,3.0549999999999997,-3.0549999999999997
28,0.0,0.5062499999999998,3.236249999999999,-3.236249999999999
29,0,0.8124999999999994,3.6925,-3.6925
