EV,Waiting_time,Charging_time,Total,Reward
0,0.0,1.8125,3.4924999999999997,-3.4924999999999997
1,0.0,1.8125,3.4924999999999997,-3.4924999999999997
2,0.18,1.9374999999999996,3.7974999999999994,-3.7974999999999994
3,0.22499999999999992,1.825,3.73,-3.73
4,0.0,1.9999999999999993,3.7799999999999994,-3.7799999999999994
5,0.4149999999999996,1.95,4.174999999999999,-4.174999999999999
6,1.3099999999999994,1.8124999999999998,4.802499999999998,-4.802499999999998
7,0.20999999999999996,1.8749999999999998,3.8649999999999993,-3.8649999999999993
8,1.8049999999999993,1.9374999999999998,5.552499999999998,-5.552499999999998
9,2.3350000000000004,1.9374999999999996,6.0825,-6.0825
10,2.3000000000000007,1.9374999999999998,6.0475,-6.0475
11,3.0150000000000006,1.9374999999999998,6.7625,-6.7625
12,2.8550000000000013,1.9374999999999993,6.602500000000002,-6.602500000000002
13,1.1074999999999997,2.0749999999999993,5.0924999999999985,-5.0924999999999985
14,3.6250000000000027,1.9374999999999996,7.372500000000003,-7.372500000000003
15,5.172500000000002,1.9374999999999996,8.920000000000002,-8.920000000000002
16,5.302500000000004,1.9374999999999993,9.050000000000004,-9.050000000000004
17,5.360000000000002,1.9374999999999996,9.107500000000002,-9.107500000000002
18,1.194999999999999,2.0749999999999993,5.179999999999999,-5.179999999999999
19,5.565000000000007,1.9374999999999996,9.312500000000007,-9.312500000000007
20,2.690000000000004,2.079166666666667,6.549166666666671,-6.549166666666671
21,2.7750000000000004,2.0749999999999993,6.630000000000001,-6.630000000000001
22,4.577500000000001,1.9999999999999996,8.4875,-8.4875
23,4.719166666666672,1.9999999999999996,8.62916666666667,-8.62916666666667
24,5.155,1.9999999999999996,8.935,-8.935
25,5.271666666666673,2.079166666666667,9.13083333333334,-9.13083333333334
26,5.672500000000003,2.079166666666667,9.531666666666672,-9.531666666666672
27,7.30083333333334,1.875,10.955833333333342,-10.955833333333342
28,5.785000000000011,1.8999999999999997,9.36500000000001,-9.36500000000001
29,6.81500000000001,2.1666666666666674,10.66166666666668,-10.66166666666668
