time,distance,position,state,cact_mode,SOC,action
0.01,0,P0,0,0,0.76,-1
0.02,0,P0,0,0,0.76,-1
0.03,0,P0,0,0,0.76,-1
0.04,0,P0,0,0,0.76,-1
0.05,0,P0,0,0,0.76,-1
0.06,0,P0,0,0,0.76,-1
0.07,0,P0,0,0,0.76,-1
0.08,0,P0,0,0,0.76,-1
0.09,0,P0,0,0,0.76,-1
0.1,0,P0,0,0,0.76,-1
0.11,0,P0,0,0,0.76,-1
0.12,0,P0,0,0,0.76,-1
0.13,0,P0,0,0,0.76,-1
0.14,0,P0,0,0,0.76,-1
0.15,0,P0,0,0,0.76,-1
0.16,0,P0,0,0,0.76,-1
0.17,0,P0,0,0,0.76,-1
0.18,0,P0,0,0,0.76,-1
0.19,0,P0,0,0,0.76,-1
0.2,0,P0,0,0,0.76,-1
0.21,0,P0,0,0,0.76,-1
0.22,0,P0,0,0,0.76,-1
0.23,0,P0,0,0,0.76,-1
0.24,0,P0,0,0,0.76,-1
0.25,0,P0,0,0,0.76,-1
0.26,0,P0,0,0,0.76,-1
0.27,0,P0,0,0,0.76,-1
0.28,0,P0,0,0,0.76,-1
0.29,0,P0,0,0,0.76,-1
0.3,0,P0,0,0,0.76,-1
0.31,0,P0,0,0,0.76,-1
0.32,0,P0,0,0,0.76,-1
0.33,0,P0,0,0,0.76,-1
0.34,0,P0,0,0,0.76,-1
0.35,0,P0,0,0,0.76,-1
0.36,0,P0,0,0,0.76,-1
0.37,0,P0,0,0,0.76,-1
0.38,0,P0,0,0,0.76,-1
0.39,0,P0,0,0,0.76,-1
0.4,0,P0,0,0,0.76,-1
0.41,0,P0,0,0,0.76,-1
0.42,0,P0,0,0,0.76,-1
0.43,0,P0,0,0,0.76,-1
0.44,0,P0,0,0,0.76,-1
0.45,0,P0,0,0,0.76,-1
0.46,0,P0,0,0,0.76,-1
0.47,0,P0,0,0,0.76,-1
0.48,0,P0,0,0,0.76,-1
0.49,0,P0,0,0,0.76,-1
0.5,0,P0,0,0,0.76,-1
0.51,0,P0,0,0,0.76,-1
0.52,0,P0,0,0,0.76,-1
0.53,0,P0,0,0,0.76,-1
0.54,0,P0,0,0,0.76,-1
0.55,0,P0,0,0,0.76,-1
0.56,1.0,0-10,0,0,0.5900000000000001,-1
0.57,2.0,0-10,0,0,0.5900000000000001,-1
0.58,3.0,0-10,0,0,0.5900000000000001,-1
0.59,4.0,0-10,0,0,0.5900000000000001,-1
0.6,5.0,0-10,0,0,0.5900000000000001,-1
0.61,6.0,0-10,0,0,0.5900000000000001,-1
0.62,7.0,0-10,0,0,0.5900000000000001,-1
0.63,8.0,0-10,0,0,0.5900000000000001,-1
0.64,9.0,0-10,0,0,0.5900000000000001,-1
0.65,10.0,0-10,0,0,0.5900000000000001,-1
0.66,11.0,0-10,0,0,0.5900000000000001,-1
0.67,12.0,0-10,0,0,0.5900000000000001,-1
0.68,13.0,0-10,0,0,0.5900000000000001,-1
0.69,14.0,0-10,0,0,0.5900000000000001,-1
0.7,15.0,0-10,0,0,0.5900000000000001,-1
0.71,16.0,0-10,0,0,0.5900000000000001,-1
0.72,17.0,0-10,0,0,0.5900000000000001,-1
0.73,18.0,0-10,0,0,0.5900000000000001,-1
0.74,19.0,0-10,0,0,0.5900000000000001,-1
0.75,20.0,0-10,0,0,0.5900000000000001,-1
0.76,21.0,0-10,0,0,0.5900000000000001,-1
0.77,22.0,0-10,0,0,0.5900000000000001,-1
0.78,23.0,0-10,0,0,0.5900000000000001,-1
0.79,24.0,0-10,0,0,0.5900000000000001,-1
0.8,25.0,0-10,0,0,0.5900000000000001,-1
0.81,26.0,0-10,0,0,0.5900000000000001,-1
0.82,27.0,0-10,0,0,0.5900000000000001,-1
0.83,28.0,0-10,0,0,0.5900000000000001,-1
0.84,29.0,0-10,0,0,0.5900000000000001,-1
0.85,30.0,0-10,0,0,0.5900000000000001,-1
0.86,31.0,0-10,0,0,0.5900000000000001,-1
0.87,32.0,0-10,0,0,0.5900000000000001,-1
0.88,33.0,0-10,0,0,0.5900000000000001,-1
0.89,34.0,0-10,0,0,0.5900000000000001,-1
0.9,35.0,0-10,0,0,0.5900000000000001,-1
0.91,36.0,0-10,0,0,0.5900000000000001,-1
0.92,37.0,0-10,0,0,0.5900000000000001,-1
0.93,38.0,0-10,0,0,0.5900000000000001,-1
0.94,39.0,0-10,0,0,0.5900000000000001,-1
0.95,40.0,0-10,0,0,0.5900000000000001,-1
0.96,41.0,0-10,0,0,0.5900000000000001,-1
0.97,42.0,0-10,0,0,0.5900000000000001,-1
0.98,43.0,0-10,0,0,0.5900000000000001,-1
0.99,44.0,0-10,0,0,0.5900000000000001,-1
1.0,45.0,0-10,0,0,0.5900000000000001,-1
1.01,46.0,0-10,0,0,0.5900000000000001,-1
1.02,47.0,0-10,0,0,0.5900000000000001,-1
1.03,48.0,0-10,0,0,0.5900000000000001,-1
1.04,49.0,0-10,0,0,0.5900000000000001,-1
1.05,50.0,0-10,0,0,0.5900000000000001,-1
1.06,51.0,0-10,0,0,0.5900000000000001,-1
1.07,52.0,0-10,0,0,0.5900000000000001,-1
1.08,53.0,0-10,0,0,0.5900000000000001,-1
1.09,54.0,0-10,0,0,0.5900000000000001,-1
1.1,55.0,0-10,0,0,0.5900000000000001,-1
1.11,56.0,0-10,0,0,0.5900000000000001,-1
1.12,57.0,0-10,0,0,0.5900000000000001,-1
1.13,58.0,0-10,0,0,0.5900000000000001,-1
1.14,59.0,0-10,0,0,0.5900000000000001,-1
1.15,60.0,0-10,0,0,0.5900000000000001,-1
1.16,61.0,0-10,0,0,0.5900000000000001,-1
1.17,62.0,0-10,0,0,0.5900000000000001,-1
1.18,63.0,0-10,0,0,0.5900000000000001,-1
1.19,64.0,0-10,0,0,0.5900000000000001,-1
1.2,65.0,0-10,0,0,0.5900000000000001,-1
1.21,66.0,0-10,0,0,0.5900000000000001,-1
1.22,67.0,0-10,0,0,0.5900000000000001,-1
1.23,68.0,0-10,0,0,0.5900000000000001,-1
1.24,68.0,P9,1,2,0.75,15
1.25,68.0,P9,1,2,0.75,15
1.26,68.0,P9,1,2,0.75,15
1.27,68.0,P9,1,2,0.75,15
1.28,68.0,P9,1,2,0.75,15
1.29,68.0,P9,1,2,0.75,15
1.3,68.0,P9,1,2,0.75,15
1.31,68.0,P9,1,2,0.75,15
1.32,68.0,P9,1,2,0.75,15
1.33,68.0,P9,1,2,0.75,15
1.34,68.0,P9,1,2,0.75,15
1.35,68.0,P9,1,2,0.75,15
1.36,68.0,P9,1,2,0.75,15
1.37,68.0,P9,1,2,0.75,15
1.38,68.0,P9,1,2,0.75,15
1.39,68.0,P9,1,2,0.75,15
1.4,68.0,P9,1,2,0.75,15
1.41,68.0,P9,1,2,0.75,15
1.42,68.0,P9,1,2,0.75,15
1.43,68.0,P9,2,2,0.75,15
1.44,68.0,P9,2,2,0.75,15
1.45,68.0,P9,2,2,0.75,15
1.46,68.0,P9,2,2,0.75,15
1.47,68.0,P9,2,2,0.75,15
1.48,68.0,P9,2,2,0.75,15
1.49,68.0,P9,2,2,0.75,15
1.5,68.0,P9,2,2,0.75,15
1.51,68.0,P9,2,2,0.75,15
1.52,68.0,P9,2,2,0.75,15
1.53,68.0,P9,2,2,0.75,15
1.54,68.0,P9,2,2,0.75,15
1.55,68.0,P9,2,2,0.75,15
1.56,68.0,P9,2,2,0.75,15
1.57,68.0,P9,2,2,0.75,15
1.58,68.0,P9,2,2,0.75,15
1.59,68.0,P9,2,2,0.75,15
1.6,68.0,P9,2,2,0.75,15
1.61,68.0,P9,2,2,0.75,15
1.62,68.0,P9,2,2,0.75,15
1.63,68.0,P9,2,2,0.75,15
1.64,68.0,P9,2,2,0.75,15
1.65,68.0,P9,2,2,0.75,15
1.66,68.0,P9,2,2,0.75,15
1.67,68.0,P9,2,2,0.75,15
1.68,68.0,P9,2,2,0.75,15
1.69,68.0,P9,2,2,0.75,15
1.7,68.0,P9,2,2,0.75,15
1.71,68.0,P9,2,2,0.75,15
1.72,68.0,P9,2,2,0.75,15
1.73,68.0,P9,2,2,0.75,15
1.74,68.0,P9,2,2,0.75,15
1.75,68.0,P9,2,2,0.75,15
1.76,68.0,P9,2,2,0.75,15
1.77,68.0,P9,2,2,0.75,15
1.78,68.0,P9,2,2,0.75,15
1.79,68.0,P9,2,2,0.75,15
1.8,68.0,P9,2,2,0.75,15
1.81,68.0,P9,2,2,0.75,15
1.82,68.0,P9,0,0,0.75,15
1.83,69.0,10-11,0,0,0.605,-1
1.84,70.0,10-11,0,0,0.605,-1
1.85,71.0,10-11,0,0,0.605,-1
1.86,72.0,10-11,0,0,0.605,-1
1.87,73.0,10-11,0,0,0.605,-1
1.88,74.0,10-11,0,0,0.605,-1
1.89,75.0,10-11,0,0,0.605,-1
1.9,76.0,10-11,0,0,0.605,-1
1.91,77.0,10-11,0,0,0.605,-1
1.92,78.0,10-11,0,0,0.605,-1
1.93,79.0,10-11,0,0,0.605,-1
1.94,80.0,10-11,0,0,0.605,-1
1.95,81.0,10-11,0,0,0.605,-1
1.96,82.0,10-11,0,0,0.605,-1
1.97,83.0,10-11,0,0,0.605,-1
1.98,84.0,10-11,0,0,0.605,-1
1.99,85.0,10-11,0,0,0.605,-1
2.0,86.0,10-11,0,0,0.605,-1
2.01,87.0,10-11,0,0,0.605,-1
2.02,88.0,10-11,0,0,0.605,-1
2.03,89.0,10-11,0,0,0.605,-1
2.04,90.0,10-11,0,0,0.605,-1
2.05,91.0,10-11,0,0,0.605,-1
2.06,92.0,10-11,0,0,0.605,-1
2.07,93.0,10-11,0,0,0.605,-1
2.08,94.0,10-11,0,0,0.605,-1
2.09,95.0,10-11,0,0,0.605,-1
2.1,96.0,10-11,0,0,0.605,-1
2.11,97.0,10-11,0,0,0.605,-1
2.12,98.0,10-11,0,0,0.605,-1
2.13,99.0,10-11,0,0,0.605,-1
2.14,100.0,10-11,0,0,0.605,-1
2.15,101.0,10-11,0,0,0.605,-1
2.16,102.0,10-11,0,0,0.605,-1
2.17,103.0,10-11,0,0,0.605,-1
2.18,104.0,10-11,0,0,0.605,-1
2.19,105.0,10-11,0,0,0.605,-1
2.2,106.0,10-11,0,0,0.605,-1
2.21,107.0,10-11,0,0,0.605,-1
2.22,108.0,10-11,0,0,0.605,-1
2.23,109.0,10-11,0,0,0.605,-1
2.24,110.0,10-11,0,0,0.605,-1
2.25,111.0,10-11,0,0,0.605,-1
2.26,112.0,10-11,0,0,0.605,-1
2.27,113.0,10-11,0,0,0.605,-1
2.28,114.0,10-11,0,0,0.605,-1
2.29,115.0,10-11,0,0,0.605,-1
2.3,116.0,10-11,0,0,0.605,-1
2.31,117.0,10-11,0,0,0.605,-1
2.32,118.0,10-11,0,0,0.605,-1
2.33,119.0,10-11,0,0,0.605,-1
2.34,120.0,10-11,0,0,0.605,-1
2.35,121.0,10-11,0,0,0.605,-1
2.36,122.0,10-11,0,0,0.605,-1
2.37,123.0,10-11,0,0,0.605,-1
2.38,124.0,10-11,0,0,0.605,-1
2.39,125.0,10-11,0,0,0.605,-1
2.4,126.0,10-11,0,0,0.605,-1
2.41,127.0,11-12,0,0,0.5275,-1
2.42,128.0,11-12,0,0,0.5275,-1
2.43,129.0,11-12,0,0,0.5275,-1
2.44,130.0,11-12,0,0,0.5275,-1
2.45,131.0,11-12,0,0,0.5275,-1
2.46,132.0,11-12,0,0,0.5275,-1
2.47,133.0,11-12,0,0,0.5275,-1
2.48,134.0,11-12,0,0,0.5275,-1
2.49,135.0,11-12,0,0,0.5275,-1
2.5,136.0,11-12,0,0,0.5275,-1
2.51,137.0,11-12,0,0,0.5275,-1
2.52,138.0,11-12,0,0,0.5275,-1
2.53,139.0,11-12,0,0,0.5275,-1
2.54,140.0,11-12,0,0,0.5275,-1
2.55,141.0,11-12,0,0,0.5275,-1
2.56,142.0,11-12,0,0,0.5275,-1
2.57,143.0,11-12,0,0,0.5275,-1
2.58,144.0,11-12,0,0,0.5275,-1
2.59,145.0,11-12,0,0,0.5275,-1
2.6,146.0,11-12,0,0,0.5275,-1
2.61,147.0,11-12,0,0,0.5275,-1
2.62,148.0,11-12,0,0,0.5275,-1
2.63,149.0,11-12,0,0,0.5275,-1
2.64,150.0,11-12,0,0,0.5275,-1
2.65,151.0,11-12,0,0,0.5275,-1
2.66,152.0,11-12,0,0,0.5275,-1
2.67,153.0,11-12,0,0,0.5275,-1
2.68,154.0,11-12,0,0,0.5275,-1
2.69,155.0,11-12,0,0,0.5275,-1
2.7,156.0,11-12,0,0,0.5275,-1
2.71,157.0,11-12,0,0,0.5275,-1
2.72,157.0,P11,2,4,0.6,12
2.73,157.0,P11,2,4,0.6,12
2.74,157.0,P11,2,4,0.6,12
2.75,157.0,P11,2,4,0.6,12
2.76,157.0,P11,2,4,0.6,12
2.77,157.0,P11,2,4,0.6,12
2.78,157.0,P11,2,4,0.6,12
2.79,157.0,P11,2,4,0.6,12
2.8,157.0,P11,2,4,0.6,12
2.81,157.0,P11,2,4,0.6,12
2.82,157.0,P11,2,4,0.6,12
2.83,157.0,P11,2,4,0.6,12
2.84,157.0,P11,2,4,0.6,12
2.85,157.0,P11,2,4,0.6,12
2.86,157.0,P11,2,4,0.6,12
2.87,157.0,P11,2,4,0.6,12
2.88,157.0,P11,2,4,0.6,12
2.89,157.0,P11,0,0,0.6,12
2.9,158.0,12-7,0,0,0.57,-1
2.91,159.0,12-7,0,0,0.57,-1
2.92,160.0,12-7,0,0,0.57,-1
2.93,161.0,12-7,0,0,0.57,-1
2.94,162.0,12-7,0,0,0.57,-1
2.95,163.0,12-7,0,0,0.57,-1
2.96,164.0,12-7,0,0,0.57,-1
2.97,165.0,12-7,0,0,0.57,-1
2.98,166.0,12-7,0,0,0.57,-1
2.99,167.0,12-7,0,0,0.57,-1
3.0,168.0,12-7,0,0,0.57,-1
3.01,169.0,12-7,0,0,0.57,-1
3.02,169.0,P6,1,5,0.75,15
3.03,169.0,P6,1,5,0.75,15
3.04,169.0,P6,1,5,0.75,15
3.05,169.0,P6,1,5,0.75,15
3.06,169.0,P6,1,5,0.75,15
3.07,169.0,P6,1,5,0.75,15
3.08,169.0,P6,1,5,0.75,15
3.09,169.0,P6,1,5,0.75,15
3.1,169.0,P6,1,5,0.75,15
3.11,169.0,P6,1,5,0.75,15
3.12,169.0,P6,1,5,0.75,15
3.13,169.0,P6,1,5,0.75,15
3.14,169.0,P6,1,5,0.75,15
3.15,169.0,P6,1,5,0.75,15
3.16,169.0,P6,1,5,0.75,15
3.17,169.0,P6,1,5,0.75,15
3.18,169.0,P6,1,5,0.75,15
3.19,169.0,P6,1,5,0.75,15
3.2,169.0,P6,1,5,0.75,15
3.21,169.0,P6,1,5,0.75,15
3.22,169.0,P6,1,5,0.75,15
3.23,169.0,P6,1,5,0.75,15
3.24,169.0,P6,1,5,0.75,15
3.25,169.0,P6,1,5,0.75,15
3.26,169.0,P6,1,5,0.75,15
3.27,169.0,P6,1,5,0.75,15
3.28,169.0,P6,1,5,0.75,15
3.29,169.0,P6,1,5,0.75,15
3.3,169.0,P6,1,5,0.75,15
3.31,169.0,P6,1,5,0.75,15
3.32,169.0,P6,1,5,0.75,15
3.33,169.0,P6,1,5,0.75,15
3.34,169.0,P6,1,5,0.75,15
3.35,169.0,P6,1,5,0.75,15
3.36,169.0,P6,1,5,0.75,15
3.37,169.0,P6,1,5,0.75,15
3.38,169.0,P6,1,5,0.75,15
3.39,169.0,P6,1,5,0.75,15
3.4,169.0,P6,1,5,0.75,15
3.41,169.0,P6,1,5,0.75,15
3.42,169.0,P6,1,5,0.75,15
3.43,169.0,P6,1,5,0.75,15
3.44,169.0,P6,1,5,0.75,15
3.45,169.0,P6,1,5,0.75,15
3.46,169.0,P6,1,5,0.75,15
3.47,169.0,P6,1,5,0.75,15
3.48,169.0,P6,1,5,0.75,15
3.49,169.0,P6,1,5,0.75,15
3.5,169.0,P6,1,5,0.75,15
3.51,169.0,P6,1,5,0.75,15
3.52,169.0,P6,1,5,0.75,15
3.53,169.0,P6,1,5,0.75,15
3.54,169.0,P6,1,5,0.75,15
3.55,169.0,P6,1,5,0.75,15
3.56,169.0,P6,1,5,0.75,15
3.57,169.0,P6,1,5,0.75,15
3.58,169.0,P6,1,5,0.75,15
3.59,169.0,P6,1,5,0.75,15
3.6,169.0,P6,1,5,0.75,15
3.61,169.0,P6,1,5,0.75,15
3.62,169.0,P6,1,5,0.75,15
3.63,169.0,P6,1,5,0.75,15
3.64,169.0,P6,2,5,0.75,15
