time,distance,position,state,act_mode,SOC,action
0.05,0,0,0,0,0.86,-1
0.1,0,0,0,0,0.86,-1
0.15,0,0,0,0,0.86,-1
0.2,0,0,0,0,0.86,-1
0.25,0,0,0,0,0.86,-1
0.3,0,0,0,0,0.86,-1
0.35,0,0,0,0,0.86,-1
0.4,0,0,0,0,0.86,-1
0.45,0,0,0,0,0.86,-1
0.5,0,0,0,0,0.86,-1
0.55,0,0,0,0,0.86,-1
0.6,0,0,0,0,0.86,-1
0.65,0,0,0,0,0.86,-1
0.7,0,0,0,0,0.86,-1
0.75,0,0,0,0,0.86,-1
0.8,5.0,1,0,0,0.8165,-1
0.85,10.0,1,0,0,0.8165,-1
0.9,15.0,1,0,0,0.8165,-1
0.95,20.0,2,0,0,0.8165,-1
1.0,25.0,3,0,0,0.71,-1
1.05,30.0,3,0,0,0.71,-1
1.1,35.0,3,0,0,0.71,-1
1.15,40.0,3,0,0,0.71,-1
1.2,45.0,3,0,0,0.71,-1
1.25,50.0,3,0,0,0.71,-1
1.3,55.0,3,0,0,0.71,-1
1.35,60.0,3,0,0,0.71,-1
1.4,65.0,4,0,0,0.71,-1
1.45,65.0,4,2,2,0.909,0.278
1.5,65.0,4,2,2,0.909,0.278
1.55,65.0,4,2,2,0.909,0.278
1.6,65.0,4,2,2,0.909,0.278
1.65,65.0,4,2,2,0.909,0.278
1.7,65.0,4,2,2,0.909,0.278
1.75,65.0,4,2,2,0.909,0.278
1.8,65.0,4,2,2,0.909,0.278
1.85,65.0,4,2,2,0.909,0.278
1.9,65.0,4,2,2,0.909,0.278
1.95,65.0,4,2,2,0.909,0.278
2.0,65.0,4,2,2,0.909,0.278
2.05,65.0,4,2,2,0.909,0.278
2.1,65.0,4,2,2,0.909,0.278
2.15,65.0,4,2,2,0.909,0.278
2.2,65.0,4,2,2,0.909,0.278
2.25,65.0,4,2,2,0.909,0.278
2.3,65.0,4,2,2,0.909,0.278
2.35,65.0,4,2,2,0.909,0.278
2.4,65.0,4,2,2,0.909,0.278
2.45,65.0,4,2,2,0.909,0.278
2.5,65.0,4,2,2,0.909,0.278
2.55,65.0,4,2,2,0.909,0.278
2.6,65.0,5,0,0,0.909,-1
2.65,70.0,5,0,0,0.909,-1
2.7,75.0,5,0,0,0.909,-1
2.75,80.0,5,0,0,0.909,-1
2.8,85.0,5,0,0,0.909,-1
2.85,90.0,5,0,0,0.909,-1
2.9,95.0,5,0,0,0.909,-1
2.95,100.0,6,0,0,0.909,-1
3.0,105.0,7,0,0,0.81375,-1
3.05,110.0,7,0,0,0.81375,-1
3.1,115.0,7,0,0,0.81375,-1
3.15,120.0,7,0,0,0.81375,-1
3.2,125.0,7,0,0,0.81375,-1
3.25,130.0,7,0,0,0.81375,-1
3.3,135.0,7,0,0,0.81375,-1
3.35,140.0,8,0,0,0.81375,-1
3.4,145.0,9,0,0,0.6955,-1
3.45,150.0,9,0,0,0.6955,-1
3.5,155.0,9,0,0,0.6955,-1
3.55,160.0,9,0,0,0.6955,-1
3.6,165.0,9,0,0,0.6955,-1
3.65,170.0,9,0,0,0.6955,-1
3.7,175.0,9,0,0,0.6955,-1
3.75,180.0,9,0,0,0.6955,-1
3.8,185.0,9,0,0,0.6955,-1
3.85,190.0,10,0,0,0.6955,-1
3.9,195.0,11,0,0,0.5660000000000001,-1
3.95,200.0,11,0,0,0.5660000000000001,-1
4.0,205.0,11,0,0,0.5660000000000001,-1
4.05,210.0,11,0,0,0.5660000000000001,-1
4.1,215.0,11,0,0,0.5660000000000001,-1
4.15,220.0,11,0,0,0.5660000000000001,-1
4.2,225.0,11,0,0,0.5660000000000001,-1
4.25,230.0,11,0,0,0.5660000000000001,-1
4.3,235.0,11,0,0,0.5660000000000001,-1
4.35,240.0,11,0,0,0.5660000000000001,-1
4.4,245.0,12,0,0,0.5660000000000001,-1
4.45,250.0,13,0,0,0.44750000000000006,-1
4.5,255.0,13,0,0,0.44750000000000006,-1
4.55,260.0,13,0,0,0.44750000000000006,-1
4.6,265.0,13,0,0,0.44750000000000006,-1
4.65,270.0,13,0,0,0.44750000000000006,-1
4.7,275.0,13,0,0,0.44750000000000006,-1
4.75,280.0,13,0,0,0.44750000000000006,-1
4.8,285.0,13,0,0,0.44750000000000006,-1
4.85,290.0,13,0,0,0.44750000000000006,-1
4.9,295.0,14,0,0,0.44750000000000006,-1
4.95,300.0,15,0,0,0.31200000000000006,-1
5.0,305.0,15,0,0,0.31200000000000006,-1
5.05,310.0,15,0,0,0.31200000000000006,-1
5.1,315.0,15,0,0,0.31200000000000006,-1
5.15,320.0,15,0,0,0.31200000000000006,-1
5.2,325.0,15,0,0,0.31200000000000006,-1
5.25,330.0,15,0,0,0.31200000000000006,-1
5.3,335.0,15,0,0,0.31200000000000006,-1
5.35,340.0,15,0,0,0.31200000000000006,-1
5.4,345.0,15,0,0,0.31200000000000006,-1
5.45,350.0,16,0,0,0.31200000000000006,-1
5.5,350.0,16,2,8,0.4892500000000001,0.276
5.55,350.0,16,2,8,0.4892500000000001,0.276
5.6,350.0,16,2,8,0.4892500000000001,0.276
5.65,350.0,16,2,8,0.4892500000000001,0.276
5.7,350.0,16,2,8,0.4892500000000001,0.276
5.75,350.0,16,2,8,0.4892500000000001,0.276
