EV,Waiting_time,Charging_time,Total,Reward
0,0,1.0649999999999995,1.0649999999999995,-1.0649999999999995
1,0,1.328125,1.328125,-1.328125
2,0,1.6400000000000001,1.6400000000000001,-1.6400000000000001
3,0,1.478125,1.478125,-1.478125
4,0,1.1012499999999998,1.1012499999999998,-1.1012499999999998
5,0,1.5650000000000002,1.5650000000000002,-1.5650000000000002
6,0,1.205,1.205,-1.205
7,0.01187499999999976,1.8118749999999997,1.8237499999999995,-1.8237499999999995
8,0,1.1281249999999996,1.1281249999999996,-1.1281249999999996
9,0,1.0781249999999996,1.0781249999999996,-1.5781249999999996
10,0,1.2075,1.2075,-1.2075
11,0,0.9618749999999998,0.9618749999999998,-0.9618749999999998
12,0,1.1824999999999997,1.1824999999999997,-1.1824999999999997
13,0,1.5900000000000003,1.5900000000000003,-1.5900000000000003
14,0,1.6331250000000002,1.6331250000000002,-1.6331250000000002
15,0,1.508125,1.508125,-1.508125
16,0,0.8031249999999996,0.8031249999999996,-1.3031249999999996
17,0,1.683125,1.683125,-1.683125
18,0.22999999999999965,0.9781249999999997,1.2081249999999994,-1.2081249999999994
19,0,1.08,1.08,-1.08
