EV,Waiting_time,Charging_time,Total,Reward
0,0.0,0.40624999999999967,3.236249999999999,-3.236249999999999
1,0.0,0.15625,2.98625,-2.98625
2,0.0,0.675,3.505,-3.505
3,0.0,0.20000000000000018,2.9299999999999997,-2.9299999999999997
4,0.0,0.6562499999999998,3.48625,-3.48625
5,0.0,0.5625000000000002,3.3925,-3.3925
6,0.0,0.7062500000000002,3.43625,-3.43625
7,0,0.17500000000000027,2.905,-2.905
8,0,0.5562499999999999,3.3862499999999995,-3.3862499999999995
9,0.0,0.13750000000000018,2.9675000000000002,-2.9675000000000002
10,0.0,1.0125000000000002,3.892500000000001,-3.892500000000001
11,0.0,0.5,3.2299999999999995,-3.2299999999999995
12,0.0,0.7812499999999999,3.5112499999999995,-3.5112499999999995
13,0.0,0.8937499999999996,3.623749999999999,-3.623749999999999
14,0.0,0.7250000000000001,3.595,-3.595
15,0,0.15000000000000013,2.88,-2.88
16,0,0.5124999999999995,3.3324999999999996,-3.3324999999999996
17,0.0,0.4687499999999999,3.1987499999999995,-3.1987499999999995
18,0.0,0.5124999999999995,3.2424999999999993,-3.2424999999999993
19,0.0,0.43125000000000013,3.3112500000000002,-3.3112500000000002
20,0,0.375,3.205,-3.205
21,0,0.5812500000000003,3.4512500000000004,-3.4512500000000004
22,0,0,2.7299999999999995,-2.7299999999999995
23,0.0,0.9312499999999999,3.8112500000000002,-3.8112500000000002
24,0.23499999999999988,0.8312499999999996,3.93625,-3.93625
25,0.0,0.5874999999999997,3.4074999999999993,-3.4074999999999993
26,0.0,0.49375,3.36375,-3.36375
27,0,0.3624999999999998,3.2124999999999995,-3.2124999999999995
28,0,0.5312500000000001,3.26125,-3.26125
29,0.0,1.0312499999999996,3.861249999999999,-3.861249999999999
