action
19.0
12.0
11.0
10.0
13.0
1.0
0.0
3.0
14.0
20.0
19.0
20.0
7.0
0.0
5.0
20.0
14.0
20.0
5.0
6.0
7.0
0.0
11.0
6.0
15.0
11.0
2.0
2.0
13.0
2.0
14.0
12.0
20.0
11.0
12.0
20.0
5.0
3.0
5.0
2.0
19.0
17.0
2.0
4.0
19.0
1.0
2.0
3.0
20.0
14.0
15.0
20.0
19.0
12.0
10.0
17.0
16.0
9.0
8.0
2.0
20.0
13.0
7.0
2.0
16.0
15.0
17.0
2.0
20.0
6.0
5.0
20.0
20.0
16.0
19.0
9.0
20.0
18.0
15.0
9.0
20.0
12.0
20.0
20.0
20.0
0.0
7.0
14.0
4.0
8.0
4.0
19.0
5.0
20.0
3.0
20.0
14.0
20.0
19.0
20.0
13.0
20.0
20.0
20.0
6.0
0.0
14.0
16.0
5.0
16.0
20.0
1.0
20.0
18.0
1.0
20.0
20.0
7.0
14.0
0.0
17.0
1.0
14.0
7.0
19.0
19.0
20.0
20.0
6.0
20.0
20.0
16.0
20.0
20.0
20.0
1.0
10.0
20.0
20.0
19.0
20.0
6.0
2.0
9.0
9.0
3.0
20.0
14.0
3.0
20.0
19.0
6.0
12.0
20.0
4.0
20.0
10.0
9.0
20.0
7.0
20.0
10.0
16.0
20.0
17.0
20.0
6.0
2.0
1.0
3.0
20.0
20.0
14.0
0.0
8.0
6.0
10.0
0.0
20.0
20.0
18.0
20.0
1.0
8.0
17.0
19.0
20.0
5.0
20.0
4.0
1.0
20.0
20.0
12.0
5.0
18.0
15.0
4.0
6.0
20.0
3.0
20.0
20.0
7.0
2.0
5.0
0.0
20.0
20.0
12.0
3.0
20.0
20.0
11.0
13.0
20.0
20.0
10.0
20.0
12.0
12.0
20.0
20.0
5.0
5.0
13.0
8.0
20.0
15.0
13.0
2.0
20.0
18.0
20.0
10.0
8.0
15.0
20.0
17.0
16.0
20.0
20.0
20.0
6.0
11.0
17.0
11.0
20.0
19.0
17.0
20.0
20.0
20.0
20.0
20.0
13.0
12.0
20.0
8.0
0.0
20.0
12.0
19.0
20.0
17.0
20.0
7.0
18.0
13.0
11.0
20.0
8.0
20.0
20.0
20.0
20.0
15.0
0.0
20.0
6.0
20.0
20.0
20.0
8.0
9.0
10.0
1.0
17.0
19.0
20.0
3.0
20.0
1.0
20.0
0.0
7.0
0.0
13.0
20.0
0.0
20.0
20.0
20.0
3.0
16.0
0.0
6.0
10.0
12.0
10.0
20.0
20.0
12.0
3.0
9.0
10.0
5.0
20.0
2.0
2.0
20.0
11.0
20.0
3.0
20.0
20.0
20.0
20.0
1.0
20.0
4.0
5.0
18.0
15.0
8.0
16.0
8.0
10.0
0.0
7.0
20.0
20.0
12.0
20.0
12.0
10.0
2.0
12.0
10.0
0.0
20.0
6.0
17.0
14.0
7.0
15.0
2.0
20.0
20.0
20.0
10.0
20.0
4.0
20.0
20.0
0.0
12.0
20.0
20.0
14.0
17.0
20.0
1.0
20.0
20.0
20.0
20.0
20.0
20.0
1.0
7.0
20.0
2.0
20.0
13.0
8.0
14.0
8.0
5.0
15.0
6.0
2.0
20.0
16.0
20.0
8.0
7.0
16.0
18.0
15.0
20.0
18.0
20.0
10.0
20.0
8.0
8.0
20.0
10.0
20.0
20.0
5.0
20.0
20.0
7.0
5.0
20.0
18.0
18.0
20.0
4.0
4.0
12.0
14.0
20.0
15.0
6.0
20.0
20.0
20.0
11.0
7.0
3.0
4.0
15.0
15.0
20.0
20.0
20.0
8.0
10.0
10.0
20.0
20.0
8.0
8.0
11.0
20.0
20.0
16.0
20.0
4.0
20.0
12.0
0.0
20.0
20.0
20.0
20.0
0.0
20.0
3.0
20.0
20.0
2.0
19.0
1.0
3.0
2.0
20.0
15.0
10.0
9.0
19.0
20.0
4.0
18.0
6.0
5.0
20.0
20.0
20.0
18.0
20.0
4.0
3.0
20.0
9.0
20.0
5.0
8.0
20.0
16.0
20.0
20.0
17.0
19.0
20.0
20.0
18.0
12.0
6.0
20.0
11.0
8.0
20.0
13.0
19.0
20.0
1.0
6.0
20.0
18.0
20.0
20.0
14.0
17.0
2.0
20.0
6.0
7.0
7.0
20.0
12.0
20.0
20.0
20.0
2.0
20.0
18.0
15.0
6.0
1.0
20.0
1.0
20.0
20.0
13.0
20.0
20.0
20.0
0.0
7.0
17.0
4.0
5.0
20.0
20.0
1.0
20.0
20.0
20.0
20.0
3.0
3.0
20.0
20.0
5.0
16.0
20.0
16.0
5.0
20.0
10.0
8.0
16.0
5.0
4.0
15.0
12.0
13.0
