action
14.0
18.0
13.0
20.0
20.0
6.0
12.0
3.0
0.0
5.0
1.0
3.0
20.0
0.0
16.0
20.0
20.0
10.0
20.0
20.0
16.0
20.0
19.0
13.0
20.0
20.0
20.0
16.0
16.0
13.0
12.0
13.0
20.0
20.0
2.0
7.0
8.0
20.0
7.0
20.0
12.0
20.0
20.0
7.0
20.0
20.0
12.0
20.0
20.0
20.0
20.0
11.0
6.0
15.0
20.0
9.0
10.0
6.0
5.0
16.0
17.0
18.0
3.0
20.0
10.0
5.0
3.0
20.0
11.0
3.0
4.0
20.0
12.0
5.0
16.0
20.0
6.0
17.0
0.0
18.0
5.0
20.0
4.0
20.0
16.0
20.0
16.0
14.0
8.0
1.0
14.0
2.0
2.0
12.0
7.0
10.0
7.0
20.0
14.0
8.0
16.0
9.0
20.0
14.0
9.0
20.0
11.0
20.0
8.0
16.0
4.0
20.0
20.0
11.0
12.0
17.0
6.0
0.0
9.0
8.0
20.0
20.0
2.0
11.0
6.0
14.0
4.0
20.0
20.0
5.0
17.0
10.0
5.0
15.0
20.0
13.0
13.0
14.0
20.0
20.0
20.0
10.0
6.0
14.0
20.0
9.0
19.0
20.0
20.0
6.0
12.0
7.0
8.0
12.0
20.0
4.0
9.0
9.0
1.0
14.0
20.0
20.0
9.0
18.0
11.0
10.0
18.0
17.0
20.0
7.0
20.0
9.0
14.0
10.0
20.0
5.0
2.0
20.0
5.0
20.0
20.0
11.0
5.0
12.0
10.0
18.0
0.0
13.0
12.0
2.0
20.0
20.0
5.0
0.0
20.0
10.0
5.0
6.0
9.0
20.0
11.0
20.0
12.0
20.0
13.0
20.0
0.0
20.0
8.0
7.0
0.0
2.0
3.0
15.0
20.0
16.0
17.0
16.0
20.0
14.0
4.0
11.0
5.0
8.0
18.0
16.0
15.0
20.0
20.0
20.0
13.0
8.0
18.0
20.0
14.0
19.0
13.0
0.0
20.0
20.0
4.0
18.0
2.0
14.0
15.0
20.0
20.0
3.0
14.0
1.0
16.0
13.0
8.0
20.0
6.0
2.0
7.0
15.0
12.0
5.0
20.0
7.0
20.0
0.0
6.0
1.0
0.0
15.0
20.0
20.0
15.0
3.0
12.0
20.0
3.0
9.0
20.0
11.0
6.0
9.0
7.0
5.0
20.0
2.0
20.0
6.0
6.0
20.0
16.0
4.0
18.0
2.0
6.0
20.0
20.0
17.0
0.0
17.0
12.0
9.0
9.0
13.0
13.0
3.0
2.0
3.0
20.0
20.0
20.0
20.0
20.0
15.0
20.0
9.0
6.0
12.0
2.0
14.0
20.0
10.0
19.0
8.0
20.0
3.0
20.0
12.0
20.0
20.0
15.0
4.0
11.0
11.0
20.0
12.0
9.0
12.0
6.0
20.0
2.0
20.0
0.0
3.0
18.0
15.0
20.0
20.0
20.0
20.0
20.0
2.0
10.0
12.0
12.0
0.0
20.0
20.0
20.0
2.0
12.0
20.0
20.0
9.0
7.0
1.0
15.0
9.0
20.0
15.0
10.0
19.0
0.0
15.0
20.0
8.0
20.0
2.0
17.0
3.0
20.0
20.0
16.0
7.0
20.0
4.0
14.0
20.0
19.0
18.0
20.0
13.0
4.0
7.0
20.0
6.0
20.0
14.0
3.0
20.0
20.0
20.0
7.0
4.0
9.0
19.0
10.0
8.0
0.0
6.0
12.0
19.0
12.0
20.0
18.0
2.0
20.0
12.0
8.0
9.0
20.0
1.0
20.0
1.0
9.0
1.0
20.0
20.0
20.0
14.0
20.0
9.0
13.0
20.0
11.0
20.0
0.0
20.0
17.0
20.0
12.0
10.0
11.0
12.0
9.0
19.0
18.0
8.0
20.0
20.0
20.0
20.0
12.0
6.0
9.0
20.0
20.0
8.0
11.0
20.0
13.0
20.0
12.0
17.0
20.0
20.0
20.0
5.0
20.0
10.0
14.0
20.0
20.0
15.0
14.0
14.0
20.0
13.0
7.0
3.0
2.0
14.0
20.0
16.0
16.0
7.0
20.0
3.0
2.0
14.0
1.0
11.0
17.0
18.0
3.0
20.0
5.0
14.0
6.0
18.0
14.0
8.0
2.0
6.0
3.0
13.0
11.0
16.0
20.0
8.0
20.0
20.0
11.0
8.0
20.0
20.0
20.0
20.0
20.0
11.0
11.0
20.0
20.0
20.0
4.0
20.0
20.0
11.0
7.0
20.0
20.0
0.0
6.0
16.0
10.0
17.0
10.0
4.0
5.0
2.0
19.0
20.0
8.0
2.0
9.0
6.0
20.0
20.0
20.0
5.0
11.0
12.0
20.0
20.0
20.0
20.0
6.0
8.0
20.0
11.0
20.0
20.0
15.0
9.0
17.0
13.0
0.0
10.0
0.0
20.0
0.0
8.0
9.0
17.0
12.0
6.0
20.0
18.0
20.0
12.0
7.0
0.0
11.0
20.0
5.0
18.0
18.0
20.0
6.0
20.0
20.0
11.0
15.0
20.0
20.0
20.0
20.0
5.0
14.0
1.0
20.0
20.0
0.6194874162241348
0.35329951474088994
0.8951362497711042
0.6522649679545871
0.20760116095953124
0.04255367515107124
0.28353277055484344
0.04053941219556858
0.7341172898736494
0.15797704632851128
0.8059593352865776
0.0374264603552463
0.36483574803149604
0.06721313678813404
0.05097695660135507
0.8042502636879693
0.45425681560153824
0.18623776597692734
0.1563900512726607
0.8972725892693646
0.628154850759934
0.9348721644387475
0.9689925581395348
0.36959673319904784
0.4856915253616554
0.5741359805896356
0.940243532320088
0.3839407269730819
0.12855659952389673
0.5733424830617103
0.4291090477934445
0.4797097747665263
0.4681125032045413
0.6242484013916865
0.08937002929866325
0.883172748580846
0.23720472257828237
0.47043195751693834
0.19612596594030401
0.07978702069218092
0.8848207819080754
0.3234518000366234
0.6146653927852042
0.6526922358542392
0.5194456894341696
0.4182442354880059
0.466403431605933
0.7712285588720014
0.08479215894524812
0.588785165720564
0.3334010382713789
0.8500289672221205
0.03461869987181835
0.7028656949276688
0.42550778978209125
0.5870760941219556
0.2859132631386193
0.7526729243728254
0.5816436879692364
0.8971505127266068
0.021861701153634866
0.8541185314045047
0.6324275297564548
0.35329951474088994
0.5008900549349936
0.8141384636513459
0.9536719520234389
0.3141129445156565
0.5638815509979858
0.875237773301593
0.404266471342245
0.7466911737776963
0.3434723530488922
0.5967201409998169
0.2256074510162974
0.7529170774583409
0.6945644900201428
0.8389810401025453
0.01685656290056766
0.19887268815235307
0.10804774034059696
0.001230765427577367
0.3966977256912654
0.747789862662516
0.8025411920893609
0.8922064127449185
0.9969480864310566
0.4091495330525545
0.918880137337484
0.770007793444424
0.13325654642006962
0.41610789598974546
0.30105075444057866
0.6072797619483611
0.10176079838857352
0.755236531770738
0.18806891411829338
0.12605403039736315
0.0682507874015748
0.1920364017579198
0.36031891594945986
0.5871371323933345
0.9749132704632851
0.6050823841787218
0.6884606628822559
0.40255739974363675
0.4902083574436917
0.9835196667277055
0.3369412580113533
0.4284376268082769
0.5818268027833731
0.4977771030946713
0.863701540010987
0.42672855520966857
0.8990426991393518
0.5508193609229078
0.70280465665629
0.8310460648232925
0.6929164566929134
0.11293080205090643
0.9761340358908625
0.28457042116828424
0.01435399377403406
0.5643698571690167
0.8569262918879326
0.4935654623695294
0.36611755173045235
0.05665351583958982
0.8345862845632668
0.4291090477934445
0.23940210034792164
0.8680352572788866
0.20015449185130932
0.2605213422450101
0.3771654788500275
0.5574114942318257
0.11463987364951474
0.2740718384911189
0.3572059641091375
0.020091591283647684
0.9457980150155649
0.8602833968137704
0.25795773484709766
0.9796742556308368
0.04139394799487274
0.7294173429774766
0.06635860098882988
0.6230276359641091
0.5082756857718367
0.7253888170664714
0.1787910968687054
0.6836386394433254
0.7819102563633034
0.5782255447720197
0.09168948361106025
0.14912649697857538
0.337063334554111
0.3938899652078374
0.3250387950924739
0.9260826533601905
0.649029939571507
0.23476319172312765
0.22243346090459626
0.13069293902215715
0.8843935140084234
0.17616645119941404
0.9222372422633217
0.6632518568027833
0.17360284380150157
0.8539964548617469
0.31649343709943234
0.5602802929866324
0.23476319172312765
0.6844931752426295
0.42477533052554484
0.3141739827870354
0.19453897088445343
0.7410756528108405
0.2138270646401758
0.7640870811206739
0.6493961691997803
0.5745632484892876
0.518285962277971
0.3670941640725142
0.38882378868339135
0.7448600256363302
0.22957493865592385
0.07002089727156198
0.20461028566196668
0.6256522816334005
0.8151150759934077
0.2167569016663615
0.3613565665629006
0.6052044607214795
0.6018473557956419
0.9768054568760299
0.43972970701336755
0.1270916810108039
0.438569979857169
0.8997751583958982
0.810415129097235
0.34402169749130196
0.173419728987365
0.33016600988829886
0.9711288976377953
0.29018594213514015
0.9904169913935176
0.3813160813037906
0.1033477934444241
0.3243673741073064
0.8433147573704449
0.12544364768357447
0.47519294268449
