action
20.0
20.0
20.0
20.0
20.0
6.0
2.0
18.0
3.0
8.0
1.0
20.0
15.0
14.0
8.0
20.0
20.0
20.0
20.0
20.0
6.0
14.0
20.0
20.0
15.0
8.0
9.0
20.0
13.0
9.0
6.0
2.0
3.0
16.0
0.0
18.0
4.0
10.0
0.0
14.0
12.0
19.0
4.0
12.0
18.0
10.0
2.0
7.0
16.0
6.0
9.0
20.0
4.0
10.0
15.0
17.0
5.0
20.0
8.0
15.0
20.0
18.0
13.0
8.0
20.0
20.0
10.0
20.0
2.0
0.0
20.0
20.0
9.0
14.0
20.0
16.0
13.0
2.0
8.0
20.0
17.0
2.0
19.0
20.0
20.0
7.0
12.0
8.0
8.0
16.0
20.0
2.0
20.0
0.0
20.0
14.0
19.0
20.0
20.0
16.0
12.0
13.0
15.0
12.0
20.0
9.0
20.0
3.0
4.0
6.0
13.0
7.0
11.0
15.0
8.0
13.0
20.0
13.0
0.0
20.0
8.0
20.0
9.0
1.0
7.0
3.0
5.0
11.0
16.0
1.0
20.0
13.0
15.0
8.0
20.0
19.0
10.0
16.0
2.0
2.0
2.0
9.0
2.0
14.0
12.0
7.0
20.0
4.0
20.0
17.0
20.0
4.0
15.0
20.0
8.0
20.0
18.0
12.0
20.0
20.0
20.0
11.0
6.0
10.0
20.0
2.0
11.0
0.0
20.0
20.0
20.0
4.0
20.0
7.0
7.0
0.0
5.0
0.0
16.0
20.0
20.0
1.0
11.0
20.0
20.0
20.0
15.0
20.0
2.0
20.0
20.0
6.0
10.0
18.0
16.0
20.0
10.0
2.0
15.0
20.0
15.0
20.0
20.0
0.0
12.0
6.0
15.0
20.0
8.0
20.0
3.0
20.0
18.0
0.0
5.0
8.0
20.0
20.0
8.0
20.0
11.0
8.0
1.0
6.0
11.0
2.0
2.0
20.0
5.0
13.0
0.0
5.0
20.0
15.0
20.0
7.0
20.0
20.0
20.0
18.0
5.0
13.0
10.0
11.0
6.0
6.0
20.0
20.0
19.0
12.0
5.0
20.0
12.0
3.0
8.0
20.0
20.0
13.0
0.0
9.0
7.0
2.0
20.0
20.0
20.0
2.0
0.0
17.0
8.0
15.0
20.0
0.0
0.0
17.0
0.0
3.0
2.0
16.0
8.0
14.0
17.0
19.0
3.0
10.0
13.0
0.0
20.0
5.0
13.0
20.0
16.0
20.0
3.0
8.0
3.0
10.0
4.0
18.0
19.0
20.0
0.1828196227797107
0.44229331441128006
0.011241041933711775
0.8563769474455228
0.13447731184764697
0.9147905731550997
0.7978412451931881
0.673567324665812
0.2824340816700238
0.9781482988463651
0.8174345303058048
0.47732928218275045
0.880853294268449
0.6182666507965574
0.15687835744369164
0.0231435048525911
0.5063224610877128
0.8631521955685773
0.4039002417139718
0.8617483153268632
0.6968839443325398
0.2724238051638894
0.14534212415308553
0.859062631386193
0.32216999633766713
0.6898645431239699
0.1860546511627907
0.7558469144845267
0.14479277971067572
0.6505558963559787
0.6143602014283098
0.5512466288225599
0.4078066910822194
0.37356422083867424
0.9931637136055668
0.13826168467313682
0.9852897765976928
0.4782448562534335
0.7237407837392419
0.05524963559787585
0.6451845284746383
0.23079570408350122
0.9436616755173045
0.3506748690715986
0.2698601977659769
0.5203612635048526
0.5680321534517487
0.30959611243362023
0.2744991063907709
0.37154995788317163
0.15571863028749316
0.8288486870536531
0.8110865500824025
0.8156644204358175
0.7031708862845633
0.2885379088079107
0.16792628456326683
0.41806112067386925
0.4740942537996704
0.7676273008606482
0.5659568522248672
0.32216999633766713
0.6711257938106573
0.5360480992492217
0.5318974967954586
0.8866519300494415
0.012400769089910273
0.9572732100347922
0.8428874894707928
0.5732204065189526
0.160418577183666
0.75242877128731
0.07508707379600806
0.058789855337850215
0.3124038729170482
0.5181028474638344
0.815481305621681
0.0875388811572972
0.49185639077092114
0.04469001464933163
0.45846845632668015
0.04945099981688336
0.20784531404504672
0.08668434535799303
0.2464215015564915
0.5671165793810656
0.5744411719465299
0.8731014338033327
0.5948889928584508
0.9604472001464933
0.9042309522065556
0.8041892254165903
0.9722275865226149
0.6486637099432337
0.05714182201062077
0.720871984984435
0.27834451748763966
