action
20.0
11.0
14.0
7.0
6.0
19.0
16.0
19.0
20.0
20.0
16.0
20.0
6.0
20.0
16.0
10.0
1.0
20.0
19.0
20.0
10.0
2.0
20.0
18.0
11.0
20.0
5.0
13.0
13.0
20.0
2.0
12.0
20.0
6.0
19.0
20.0
1.0
12.0
20.0
18.0
0.0
18.0
15.0
8.0
10.0
2.0
20.0
5.0
5.0
16.0
15.0
20.0
11.0
20.0
3.0
10.0
11.0
7.0
15.0
19.0
18.0
14.0
18.0
20.0
2.0
2.0
20.0
18.0
17.0
20.0
3.0
20.0
11.0
13.0
20.0
20.0
20.0
20.0
20.0
20.0
11.0
17.0
10.0
15.0
20.0
1.0
7.0
20.0
7.0
20.0
20.0
0.0
20.0
6.0
20.0
7.0
20.0
20.0
9.0
12.0
2.0
12.0
13.0
15.0
20.0
9.0
20.0
20.0
5.0
1.0
9.0
5.0
11.0
4.0
15.0
20.0
1.0
16.0
10.0
7.0
1.0
8.0
1.0
9.0
3.0
17.0
16.0
8.0
0.0
11.0
20.0
12.0
19.0
20.0
6.0
13.0
10.0
20.0
13.0
1.0
1.0
19.0
6.0
9.0
4.0
20.0
14.0
18.0
20.0
3.0
20.0
5.0
12.0
18.0
3.0
20.0
20.0
20.0
3.0
18.0
20.0
17.0
10.0
7.0
15.0
16.0
20.0
20.0
12.0
9.0
5.0
7.0
6.0
5.0
20.0
5.0
19.0
20.0
3.0
5.0
18.0
7.0
20.0
4.0
13.0
18.0
7.0
12.0
15.0
20.0
20.0
20.0
20.0
20.0
20.0
2.0
6.0
16.0
10.0
20.0
15.0
20.0
12.0
20.0
1.0
20.0
20.0
19.0
17.0
16.0
5.0
10.0
7.0
20.0
20.0
14.0
20.0
20.0
2.0
8.0
20.0
20.0
20.0
3.0
10.0
20.0
11.0
15.0
9.0
2.0
17.0
3.0
20.0
8.0
17.0
16.0
9.0
4.0
18.0
20.0
7.0
20.0
2.0
13.0
20.0
20.0
20.0
20.0
5.0
20.0
18.0
3.0
15.0
15.0
19.0
20.0
20.0
12.0
20.0
20.0
7.0
20.0
9.0
9.0
20.0
14.0
20.0
20.0
20.0
0.0
18.0
16.0
20.0
6.0
20.0
20.0
20.0
0.0
10.0
20.0
4.0
10.0
16.0
20.0
0.0
7.0
20.0
5.0
1.0
20.0
4.0
20.0
20.0
20.0
12.0
1.0
20.0
3.0
3.0
3.0
0.6866905530122688
0.0485964640175792
0.6009928199963377
0.012400769089910273
0.7921646859549533
0.6492740926570225
0.7027436183849112
0.8760312708295184
0.3362698370261857
0.5511245522798023
0.34408273576268084
0.8942206757004211
0.6951138344625527
0.18874033510346092
0.8751156967588354
0.3500034480864311
0.6982267863028749
0.3308984691448453
0.9680769840688519
0.3335231148141366
0.4464439168650431
0.9498265409265702
0.5501479399377404
0.46554889580662884
0.42324937374107313
0.13661365134590736
0.2353125361655375
0.5651023164255631
0.26503817432704635
0.2657095953122139
0.47421633034242816
0.25930057681743274
0.01722279252884087
0.0376095751693829
0.5299442721113349
0.7201395257278886
0.39987171580296654
0.45437889214429594
0.04993930598791431
0.41732866141732283
0.43026877494964294
0.17769240798388578
0.06916636147225783
0.5119990203259477
0.9345059348104743
0.4338700329609962
0.5630270151986815
0.2061362424464384
0.7473625947628639
0.34890475920161146
0.8125514685954953
0.5529557004211683
0.795521790880791
0.30025725691265337
0.181293665995239
0.33639191356894343
0.5250612104010254
0.6605661728621132
0.12214758102911555
0.8655326881523531
0.5766995879875481
0.622112061893426
0.018992902398828053
0.7711064823292437
0.7225810565830434
0.28737818165171214
0.6144212396996886
0.1550472093023256
0.37576159860831354
0.482639611792712
0.6854697875846915
0.7822154477201978
0.9346890496246109
0.28737818165171214
0.6208912964658487
0.39260816150888117
0.8665703387657938
0.7067721442959164
0.06812871085881707
0.48794994140267356
0.6410949642922541
0.9711899359091741
0.989318302508698
0.48721748214612715
0.017833175242629555
0.5508803991942868
0.08790511078557041
0.18953383263138623
0.9666731038271379
0.0010476506134407617
0.789967308185314
0.9852897765976928
0.46695277604834284
0.9313319446987731
0.518285962277971
0.07179100714154917
0.21791662882256
0.6595895605200512
0.7988788958066289
0.0886986083134957
0.2390969089910273
0.8786559164988097
0.9741808112067387
0.6075239150338766
0.47922146859549536
0.009043664164072514
0.17195481047427214
0.0715468540560337
0.17091715986083136
0.9077101336751511
0.9180256015381798
0.7480950540194103
0.6312678026002564
0.9981078135872551
0.7887465427577366
0.9686873667826406
0.14564731550997986
0.8472212067386925
0.2528915583226516
0.38168231093206373
0.44430757736678267
0.2576525434902033
0.44699326130745287
0.4634735945797473
0.29708326680095226
0.9567849038637611
0.18715334004761033
0.2580187731184765
0.6784503863761215
0.8026022303607399
0.6269951236037355
0.9260826533601905
0.5605244460721479
0.013316343160593299
0.8784117634132943
0.8566211005310382
0.766284458890313
0.8427654129280352
0.03474077641457609
0.7429068009522065
0.5436168449002013
0.5940954953305255
0.6846762900567661
0.5912877348470976
0.1976519227247757
0.0447510529207105
0.6835165629005676
0.1070100897271562
0.974974308734664
0.8519821919062442
0.6313288408716352
0.9329189397546237
0.42868177989379236
0.7612793206372459
0.4322830379051456
0.8944648287859367
0.5918981175608863
0.4488244094488189
0.5159665079655741
0.39730810840505404
0.9961545889031312
0.9030101867789782
0.6122238619300494
0.6831503332722945
0.36550716901666364
0.7787362662516023
0.6144822779710675
0.7115331294634681
0.6362119025819447
0.1856884215345175
0.022594160410181287
0.9701522852957334
0.29757157297198317
0.7708012909723494
0.7104344405786486
0.5591816041018128
0.09016352682658854
0.4406452810840506
0.9372526570225233
0.04945099981688336
0.7632935835927486
0.975889882805347
0.80205288591833
0.7159278850027467
0.7485833601904412
0.7831310217908808
0.5066886907159861
0.3658733986449369
0.02057989745467863
0.924434620032961
0.5998330928401391
0.21590236586705736
0.39456138619300496
0.03669400109869988
0.10865812305438564
0.4667086229628274
0.974486002563633
0.6905970023805164
0.7129370097051821
0.7165993059879143
0.37429668009522066
0.766345497161692
0.4693943069034976
0.7228862479399377
0.19618700421168286
0.5965370261856803
0.9024608423365683
0.8196319080754441
0.031139518403222852
0.4636567093938839
0.13099813037905148
0.5133418622962826
0.19313509064273945
0.517858694378319
0.719468104742721
0.7545651107855703
0.7105565171214063
0.25692008423365686
0.7453483318073613
0.18983902398828056
0.6806477641457609
0.9331630928401392
0.42758309100897274
0.34176328145028384
0.7551754934993591
0.2502669126533602
0.007639783922358543
0.8644950375389122
0.9432344076176524
0.5047965043032412
0.49411480681193926
0.10188287493133126
0.08711161325764512
0.7725103625709577
0.04005110602453763
0.45297501190258194
0.42324937374107313
0.8128566599523896
0.7413808441677348
0.8613210474272112
0.3026377494964293
0.42025849844350854
0.2430033583592749
0.8060203735579564
0.18275858450833182
0.26314598791430144
0.4606658340963194
0.39791849111884275
0.5996499780260025
0.32174272843801505
0.03620569492766893
0.5160275462369529
0.8388589635597876
0.05335744918513093
0.13484354147592018
0.569313957150705
0.5666282732100347
0.03364208752975646
0.7865491649880975
0.2817016224134774
0.4143988243911372
0.15632901300128185
0.6678907654275774
0.3368802197399744
0.34524246291887933
0.5089471067570042
0.9312098681560154
0.6271172001464933
0.2287204028566197
0.5318974967954586
0.651837700054935
0.4856304870902765
0.6087446804614539
0.10554517121406336
0.1544368265885369
0.33791787035341514
0.704208536898004
0.2013142190075078
0.9779041457608497
0.4068300787401575
0.6069745705914668
0.5851839077092107
0.11756971067570042
0.9191242904229994
0.8115748562534334
0.3288231679179638
0.611003096502472
0.09321544039553195
0.6676466123420618
0.9085646694744552
0.02576815052188244
0.48733955868888484
0.6757036641640726
0.7595702490386377
0.5625387090276506
0.6084394891045596
0.3794849331624245
0.06983778245742538
0.9262047299029482
0.9263268064457059
0.5958656052005127
0.628643156930965
0.17433530305804798
0.03168886284563267
0.7026215418421534
0.3321802728438015
0.9280969163156931
0.5091912598425197
0.10572828602819996
0.7957049056949277
0.4161689342611244
0.19289093755722397
0.7938737575535616
0.6648998901300128
0.37704340230726974
0.6081953360190442
0.4325271909906611
0.7926529921259842
0.8158475352499542
0.3319361197582861
0.955503100164805
0.5405038930598791
0.11232041933711774
0.8539354165903681
0.5557024226332173
0.9379851162790698
0.009959238234755538
0.32522190990661054
0.5063834993590917
0.041577062809009344
0.9875481926387109
0.242942320087896
0.3538488591832998
0.30642212232191907
0.6857749789415857
0.4192818861014466
0.32864005310382716
0.8713313239333454
0.3380399468961729
0.17927940303973633
0.7870985094305072
0.08399866141732283
0.2460552719282183
0.17384699688701705
0.3520787493133126
0.7062838381248855
0.8742001226881523
0.2912235927485809
0.4480919501922725
0.8114527797106758
0.9769885716901666
0.5411753140450466
0.6894372752243179
0.7231304010254532
0.5532608917780626
0.969358787767808
0.9794301025453214
0.02247208386742355
0.21046995971433805
0.5021108203625709
0.08973625892693646
0.22786586705731554
0.8776793041567478
0.32638163706280904
0.7649416169199781
0.11927878227430873
0.4012755960446805
0.8856753177073796
0.9899286852224867
0.11848528474638345
0.7638429280351583
0.05842362570957701
0.09168948361106025
0.36239421717634135
0.9342617817249588
0.8525315363486541
0.8367836623329061
0.13160851309284016
0.5344000659219922
0.6372495531953855
0.31325840871635235
0.6836996777147042
0.07179100714154917
0.1901442153451749
0.6642895074162241
0.3819264640175792
0.4901473191723128
0.8207916352316426
0.9664899890130012
0.7499262021607764
0.8000386229628272
0.5074821882439113
0.8043113019593481
0.9783924519318806
0.048962693645852415
0.5230469474455227
0.9594095495330526
0.2750484508331808
0.459933374839773
0.8027853451748764
0.6945644900201428
0.9362760446804614
0.6547064988097419
0.8265292327412562
0.49649529939571513
0.39523280717817255
0.18062224501007146
0.9154009558688885
0.4319168082768724
0.31301425563083685
0.14625769822376855
0.06226903680644571
0.24575008057132394
0.5000355191356894
0.01691760117194653
0.6791218073612891
0.08650123054385643
0.08808822559970701
0.6294976927302691
0.1546809796740524
0.3935847738509431
0.11763074894707928
0.6590402160776415
0.09181156015381799
0.7244732429957883
0.07545330342428126
0.8209137117744003
0.3978574528474639
0.387603023255814
0.4546230452298114
0.0074566691082219375
0.5418467350302143
0.4130559824208021
0.7657351144479033
0.9809560593297931
0.17128338948910457
0.04285886650796558
0.9368253891228713
0.987914422266984
0.7585936366965758
0.4284986650796558
0.1544978648599158
0.745470408350119
0.8557055264603551
0.2273165226149057
0.17671579564182388
0.12465015015564915
0.14833299945065007
0.8080346365134591
0.535498754806812
0.184528694378319
0.4095768009522066
0.41641308734663984
0.6993254751876945
0.8212189031312946
0.43002462186412743
0.5553361930049441
0.5964759879143015
0.3647747097601172
0.031078480131843986
0.5807891521699322
0.379240780076909
0.8619314301409998
0.5824371854971617
0.06629756271745102
0.22847624977110423
0.3875419849844351
0.23976832997619485
0.1481498846365135
0.8944037905145578
0.7043916517121407
0.16353152902398832
0.836356394433254
0.08821030214246475
0.2782224409448819
0.34524246291887933
0.7318588738326314
0.9263878447170848
0.7632325453213696
