EV,Waiting_time,Charging_time,Total,Reward
0,0.0,1.8125,3.4924999999999997,-3.4924999999999997
1,0.0,1.825,3.505,-3.505
2,0.12999999999999995,1.825,3.635,-3.635
3,0.14999999999999997,1.8125,3.6425,-3.6425
4,0.4049999999999999,1.9062499999999996,3.9912499999999995,-3.9912499999999995
5,0.11249999999999896,1.8749999999999996,3.7674999999999983,-3.7674999999999983
6,0.3099999999999996,1.9062499999999996,3.8962499999999993,-3.8962499999999993
7,0.8249999999999997,1.8249999999999997,4.329999999999999,-4.329999999999999
8,0.05249999999999898,1.8749999999999996,3.7074999999999982,-3.7074999999999982
9,1.5849999999999995,1.9374999999999998,5.332499999999999,-5.332499999999999
10,1.9249999999999998,1.8124999999999998,5.4174999999999995,-5.4174999999999995
11,1.0874999999999997,1.8749999999999998,4.7425,-4.7425
12,2.330000000000001,1.9374999999999998,6.0775,-6.0775
13,1.3774999999999997,1.9687499999999996,5.126249999999999,-5.126249999999999
14,2.7500000000000013,1.825,6.255000000000002,-6.255000000000002
15,1.7549999999999997,1.9687499999999996,5.50375,-5.50375
16,2.4525000000000006,1.875,6.1075,-6.1075
17,2.6400000000000015,2.0937499999999996,6.513750000000002,-6.513750000000002
18,2.985000000000002,2.079166666666667,6.844166666666669,-6.844166666666669
19,2.9900000000000055,1.8124999999999998,6.482500000000005,-6.482500000000005
20,3.6150000000000055,1.8999999999999997,7.195000000000006,-7.195000000000006
21,3.6125000000000043,1.9687499999999993,7.361250000000004,-7.361250000000004
22,4.170000000000005,1.9062499999999996,7.756250000000006,-7.756250000000006
23,4.840000000000006,1.825,8.345000000000008,-8.345000000000008
24,4.770000000000006,1.9687499999999996,8.518750000000006,-8.518750000000006
25,4.894166666666672,1.875,8.549166666666673,-8.549166666666673
26,5.315000000000008,1.8125,8.80750000000001,-8.80750000000001
27,5.355000000000008,1.9062499999999996,8.94125000000001,-8.94125000000001
28,5.597500000000008,1.8124999999999998,9.090000000000009,-9.090000000000009
29,5.522500000000008,1.9687499999999993,9.271250000000007,-9.271250000000007
