EV,Waiting_time,Charging_time,Total,Reward
0,0.07249999999999876,3.390833333333334,6.423333333333334,-6.423333333333334
1,0.0,1.4062500000000007,4.366250000000001,-4.366250000000001
2,0.8912499999999997,3.5495833333333358,7.310833333333336,-7.310833333333336
3,0.0,1.8750000000000007,4.705000000000001,-4.705000000000001
4,0.0,1.6000000000000003,4.420000000000001,-4.420000000000001
5,0.0,1.4625,4.4225,-4.4225
6,0.0,1.6750000000000007,4.635000000000002,-4.635000000000002
7,0.0,2.4279166666666674,5.307916666666668,-5.307916666666668
8,0.0,2.0416666666666674,4.891666666666667,-4.891666666666667
9,0.0,0.5249999999999999,3.6950000000000003,-3.6950000000000003
10,0.0,2.1000000000000005,4.83,-4.83
11,0.0,1.9270833333333337,4.6570833333333335,-4.6570833333333335
12,0.0,0.825,3.6950000000000003,-3.6950000000000003
13,0.8149999999999997,1.03125,4.72625,-4.72625
14,0.2899999999999998,1.7179166666666672,4.967916666666667,-4.967916666666667
15,0.54,1.2250000000000005,4.495000000000001,-4.495000000000001
16,0.0,2.9850000000000008,6.155,-6.155
17,0.43999999999999917,2.652916666666667,5.972916666666666,-5.972916666666666
18,0.0,1.7125000000000001,4.5425,-4.5425
19,0.0,2.0450000000000013,4.875000000000001,-4.875000000000001
20,0.0,0.3812500000000001,3.2112499999999997,-3.2112499999999997
21,0.0,2.9662500000000014,5.786250000000002,-5.786250000000002
22,0.0,1.8616666666666672,5.031666666666667,-5.031666666666667
23,0.585,2.887500000000001,6.352500000000002,-6.352500000000002
24,0.0,0.9374999999999997,3.7575,-3.7575
25,0.0,0.9249999999999998,4.095,-4.095
26,0.0,0.5875000000000001,3.3175,-3.3175
27,0.7999999999999996,2.035,5.655,-5.655
28,0.0,2.925000000000001,5.655000000000001,-5.655000000000001
29,0.2466666666666666,2.673333333333335,6.090000000000001,-6.090000000000001
